,지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 현지기압(hPa),평균 전운량(1/10)
15236,143,대구,1970-01-08,-1.3,,4.3,1015.3,1.8
15237,143,대구,1970-01-09,-2.9,,3.8,1019.1,3.8
15238,143,대구,1970-01-10,-2.0,0.0,3.5,1013.5,3.5
15239,143,대구,1970-01-11,-0.8,,2.8,1013.8,2.3
15240,143,대구,1970-01-12,1.6,,5.9,1009.9,2.5
15241,143,대구,1970-01-13,-3.8,,8.9,1019.6,0.3
15242,143,대구,1970-01-14,-6.6,,5.1,1022.0,0.0
15243,143,대구,1970-01-15,-7.5,,4.7,1018.3,0.0
15244,143,대구,1970-01-16,-8.1,,6.4,1018.9,0.0
15245,143,대구,1970-01-17,-7.7,,2.6,1022.3,0.0
15246,143,대구,1970-01-18,-5.9,,1.1,1022.0,1.3
15247,143,대구,1970-01-19,-4.2,,2.3,1017.8,0.0
15248,143,대구,1970-01-20,-1.9,,4.1,1015.1,0.0
15249,143,대구,1970-01-21,-1.1,,3.2,1016.0,0.0
15250,143,대구,1970-01-22,-1.1,,0.9,1015.7,2.5
15251,143,대구,1970-01-23,0.5,,4.6,1013.2,5.3
15252,143,대구,1970-01-24,-2.8,,3.8,1017.2,4.0
15253,143,대구,1970-01-25,-1.9,,2.0,1017.4,0.8
15254,143,대구,1970-01-26,-1.8,,1.5,1016.3,2.0
15255,143,대구,1970-01-27,0.3,,0.7,1017.1,2.0
15256,143,대구,1970-01-28,1.3,,0.7,1015.7,0.0
15257,143,대구,1970-01-29,1.4,,1.4,1011.9,2.3
15258,143,대구,1970-01-30,2.5,1.2,3.0,1004.3,10.0
15259,143,대구,1970-01-31,0.1,,4.7,1005.4,0.0
15260,143,대구,1970-02-01,2.0,,5.8,1011.7,1.8
15261,143,대구,1970-02-02,1.5,,4.9,1018.1,3.8
15262,143,대구,1970-02-03,2.2,,4.6,1018.3,1.8
15263,143,대구,1970-02-04,-1.5,,6.3,1018.7,0.0
15264,143,대구,1970-02-05,-2.9,,2.6,1023.7,0.0
15265,143,대구,1970-02-06,-1.1,,1.9,1024.0,0.0
15266,143,대구,1970-02-07,0.3,0.1,0.6,1017.8,7.5
15267,143,대구,1970-02-08,3.2,0.0,5.1,1009.7,5.0
15268,143,대구,1970-02-09,-5.1,,7.7,1016.4,0.5
15269,143,대구,1970-02-10,-3.7,,5.7,1020.6,0.0
15270,143,대구,1970-02-11,0.2,,2.8,1019.3,0.0
15271,143,대구,1970-02-12,2.4,,1.5,1017.3,0.0
15272,143,대구,1970-02-13,5.4,0.0,4.7,1009.5,2.8
15273,143,대구,1970-02-14,4.4,,1.4,1013.8,2.5
15274,143,대구,1970-02-15,5.0,,3.5,1013.4,5.8
15275,143,대구,1970-02-16,2.5,,4.7,1012.2,0.0
15276,143,대구,1970-02-17,3.6,,1.7,1011.0,0.3
15277,143,대구,1970-02-18,7.7,,2.8,1010.5,5.3
15278,143,대구,1970-02-19,7.7,0.0,3.2,1014.2,10.0
15279,143,대구,1970-02-20,6.3,11.9,5.0,1006.6,10.0
15280,143,대구,1970-02-21,1.8,,2.1,1016.0,7.8
15281,143,대구,1970-02-22,3.2,,1.6,1018.9,5.3
15282,143,대구,1970-02-23,4.7,,5.3,1020.4,7.5
15283,143,대구,1970-02-24,4.7,23.3,4.8,1013.1,10.0
15284,143,대구,1970-02-25,5.4,8.5,3.3,1006.5,10.0
15285,143,대구,1970-02-26,5.0,3.2,3.9,1009.4,8.3
15286,143,대구,1970-02-27,2.8,,1.6,1013.2,5.8
15287,143,대구,1970-02-28,1.5,,6.3,1011.5,2.8
15288,143,대구,1970-03-01,-0.7,,4.2,1016.1,0.0
15289,143,대구,1970-03-02,1.8,,0.7,1016.6,9.0
15290,143,대구,1970-03-03,3.4,,1.8,1012.2,6.0
15291,143,대구,1970-03-04,1.6,,6.8,1011.6,3.3
15292,143,대구,1970-03-05,0.0,,6.9,1015.9,3.3
15293,143,대구,1970-03-06,0.9,,7.4,1014.4,0.0
15294,143,대구,1970-03-07,1.0,,4.9,1013.9,1.3
15295,143,대구,1970-03-08,2.5,,2.7,1012.6,0.3
15296,143,대구,1970-03-09,5.0,,4.5,1009.4,7.5
15297,143,대구,1970-03-10,1.2,,4.4,1013.4,2.8
15298,143,대구,1970-03-11,0.3,,5.2,1015.6,2.0
15299,143,대구,1970-03-12,-0.3,,4.9,1015.7,2.5
15300,143,대구,1970-03-13,0.9,,3.4,1015.5,5.8
15301,143,대구,1970-03-14,2.0,,1.9,1018.4,4.0
15302,143,대구,1970-03-15,3.7,14.6,2.2,1008.6,10.0
15303,143,대구,1970-03-16,3.2,0.2,8.8,1000.3,5.0
15304,143,대구,1970-03-17,0.3,,6.4,1013.0,2.8
15305,143,대구,1970-03-18,1.0,0.0,6.0,1012.9,6.0
15306,143,대구,1970-03-19,0.1,,5.9,1018.9,3.5
15307,143,대구,1970-03-20,0.8,,2.9,1022.2,0.3
15308,143,대구,1970-03-21,1.8,,1.7,1020.8,6.8
15309,143,대구,1970-03-22,2.4,,6.1,1017.0,5.5
15310,143,대구,1970-03-23,2.0,,3.6,1016.7,0.3
15311,143,대구,1970-03-24,4.6,,4.4,1014.2,2.5
15312,143,대구,1970-03-25,3.7,,5.6,1016.3,0.0
15313,143,대구,1970-03-26,6.7,,2.7,1015.2,4.5
15314,143,대구,1970-03-27,8.5,,1.6,1011.6,0.8
15315,143,대구,1970-03-28,11.8,,1.9,1012.3,1.5
15316,143,대구,1970-03-29,12.5,,1.2,1012.0,5.3
15317,143,대구,1970-03-30,10.6,,5.6,1014.9,5.8
15318,143,대구,1970-03-31,9.1,,2.9,1013.4,2.8
15319,143,대구,1970-04-01,9.7,,5.0,1013.4,4.3
15320,143,대구,1970-04-02,8.2,,5.0,1012.2,8.3
15321,143,대구,1970-04-03,9.0,,5.1,1010.5,8.5
15322,143,대구,1970-04-04,9.3,,3.7,1013.9,7.3
15323,143,대구,1970-04-05,10.7,,2.7,1016.2,0.0
15324,143,대구,1970-04-06,12.9,,4.4,1012.8,6.3
15325,143,대구,1970-04-07,13.1,0.0,6.7,1010.1,5.5
15326,143,대구,1970-04-08,10.8,,3.0,1013.1,3.3
15327,143,대구,1970-04-09,14.1,,1.9,1009.8,5.0
15328,143,대구,1970-04-10,10.8,0.0,8.8,1013.3,5.8
15329,143,대구,1970-04-11,11.0,,5.4,1010.3,4.8
15330,143,대구,1970-04-12,10.8,,6.5,1010.5,0.5
15331,143,대구,1970-04-13,8.8,,3.1,1018.1,1.5
15332,143,대구,1970-04-14,10.3,,1.9,1019.1,0.0
15333,143,대구,1970-04-15,13.6,,1.8,1015.6,0.5
15334,143,대구,1970-04-16,14.8,14.0,1.3,1011.8,5.5
15335,143,대구,1970-04-17,17.3,21.5,3.8,1003.1,10.0
15336,143,대구,1970-04-18,10.2,16.0,5.3,1004.8,10.0
15337,143,대구,1970-04-19,11.9,0.0,2.5,1008.9,9.5
15338,143,대구,1970-04-20,14.0,1.0,3.6,1006.2,5.5
15339,143,대구,1970-04-21,13.1,,6.4,1014.3,4.3
15340,143,대구,1970-04-22,11.8,,6.7,1017.5,3.8
15341,143,대구,1970-04-23,10.2,,7.4,1013.5,7.5
15342,143,대구,1970-04-24,10.3,5.7,6.8,1006.1,10.0
15343,143,대구,1970-04-25,12.3,,1.9,1007.3,10.0
15344,143,대구,1970-04-26,16.9,,2.8,1009.4,3.0
15345,143,대구,1970-04-27,15.7,,3.6,1010.3,2.8
15346,143,대구,1970-04-28,15.9,,2.4,1006.8,3.8
15347,143,대구,1970-04-29,16.1,,2.6,1007.8,3.0
15348,143,대구,1970-04-30,17.7,,2.0,1010.7,0.0
15349,143,대구,1970-05-01,17.4,,2.5,1008.4,6.5
15350,143,대구,1970-05-02,15.8,21.0,4.4,1004.3,10.0
15351,143,대구,1970-05-03,16.8,0.3,3.2,1004.6,10.0
15352,143,대구,1970-05-04,15.3,,7.0,1010.0,10.0
15353,143,대구,1970-05-05,13.3,,6.1,1011.2,9.8
15354,143,대구,1970-05-06,12.4,13.6,5.9,1007.4,10.0
15355,143,대구,1970-05-07,15.2,0.9,2.1,1005.7,10.0
15356,143,대구,1970-05-08,18.6,,2.1,1007.5,2.5
15357,143,대구,1970-05-09,17.8,,3.0,1003.6,6.5
15358,143,대구,1970-05-10,14.3,46.2,4.5,995.7,9.0
15359,143,대구,1970-05-11,17.1,0.4,5.8,993.9,3.5
15360,143,대구,1970-05-12,16.0,,4.6,1000.8,2.8
15361,143,대구,1970-05-13,17.8,,3.4,1005.2,0.8
15362,143,대구,1970-05-14,18.9,,1.7,1008.3,3.8
15363,143,대구,1970-05-15,19.2,,0.8,1009.0,5.0
15364,143,대구,1970-05-16,19.8,,0.8,1007.1,5.0
15365,143,대구,1970-05-17,21.8,,5.5,1007.4,0.0
15366,143,대구,1970-05-18,24.1,,2.5,1006.4,1.3
15367,143,대구,1970-05-19,21.5,,3.2,1002.3,9.8
15368,143,대구,1970-05-20,20.5,0.0,6.1,999.5,3.8
15369,143,대구,1970-05-21,19.3,,1.7,1006.4,2.0
15370,143,대구,1970-05-22,22.0,,1.9,1009.0,3.3
15371,143,대구,1970-05-23,19.9,,1.3,1006.8,9.0
15372,143,대구,1970-05-24,20.2,,4.2,1004.2,3.0
15373,143,대구,1970-05-25,18.3,24.4,4.1,994.6,10.0
15374,143,대구,1970-05-26,19.2,1.6,5.5,991.9,5.3
15375,143,대구,1970-05-27,20.0,,4.3,1000.7,1.8
15376,143,대구,1970-05-28,20.4,,2.9,1005.9,6.5
15377,143,대구,1970-05-29,20.4,,3.8,1007.5,4.0
15378,143,대구,1970-05-30,19.5,,4.6,1004.6,2.5
15379,143,대구,1970-05-31,16.2,27.4,3.3,998.3,10.0
15380,143,대구,1970-06-01,18.4,,3.9,1001.2,5.3
15381,143,대구,1970-06-02,15.9,,5.5,1006.4,6.0
15382,143,대구,1970-06-03,16.8,,6.7,1004.9,9.3
15383,143,대구,1970-06-04,17.1,0.0,3.6,1006.7,10.0
15384,143,대구,1970-06-05,21.4,,2.3,1007.5,3.8
15385,143,대구,1970-06-06,22.4,,2.4,1007.9,3.3
15386,143,대구,1970-06-07,23.6,,1.8,1006.8,4.8
15387,143,대구,1970-06-08,22.5,,3.1,1004.9,5.8
15388,143,대구,1970-06-09,19.6,46.3,3.0,1002.8,10.0
15389,143,대구,1970-06-10,19.5,6.0,2.6,999.7,10.0
15390,143,대구,1970-06-11,21.4,,3.4,998.1,9.0
15391,143,대구,1970-06-12,22.5,0.2,2.0,999.0,5.0
15392,143,대구,1970-06-13,22.5,0.0,1.8,1002.1,6.0
15393,143,대구,1970-06-14,20.1,9.1,5.0,1001.6,10.0
15394,143,대구,1970-06-15,18.6,6.5,9.9,1001.6,10.0
15395,143,대구,1970-06-16,16.7,0.0,5.9,1007.1,10.0
15396,143,대구,1970-06-17,16.0,0.2,3.1,1006.4,10.0
15397,143,대구,1970-06-18,16.9,6.5,2.0,1003.1,10.0
15398,143,대구,1970-06-19,17.6,8.2,0.1,1000.0,10.0
15399,143,대구,1970-06-20,20.3,,1.4,1003.3,8.3
15400,143,대구,1970-06-21,21.1,,3.3,1003.1,9.8
15401,143,대구,1970-06-22,22.3,,3.4,1002.5,4.5
15402,143,대구,1970-06-23,24.4,,3.0,1003.8,7.0
15403,143,대구,1970-06-24,24.0,,3.0,1002.9,7.8
15404,143,대구,1970-06-25,24.1,,3.5,999.8,7.8
15405,143,대구,1970-06-26,24.9,,2.6,1001.6,5.0
15406,143,대구,1970-06-27,26.3,,2.1,1005.9,3.5
15407,143,대구,1970-06-28,26.8,,1.6,1006.5,3.0
15408,143,대구,1970-06-29,22.2,45.0,2.2,1002.7,9.3
15409,143,대구,1970-06-30,23.6,0.0,2.5,994.6,8.8
15410,143,대구,1970-07-01,23.5,,1.9,997.9,10.0
15411,143,대구,1970-07-02,23.5,,2.9,1001.4,9.3
15412,143,대구,1970-07-03,20.6,6.3,4.3,1001.2,8.8
15413,143,대구,1970-07-04,22.3,95.3,2.5,995.4,10.0
15414,143,대구,1970-07-05,21.5,52.7,3.9,989.7,8.5
15415,143,대구,1970-07-06,19.1,9.6,3.5,989.3,10.0
15416,143,대구,1970-07-07,20.3,16.0,2.5,994.0,10.0
15417,143,대구,1970-07-08,18.2,0.4,4.9,998.1,10.0
15418,143,대구,1970-07-09,18.8,4.1,2.0,996.7,9.5
15419,143,대구,1970-07-10,23.4,,1.0,997.3,7.3
15420,143,대구,1970-07-11,23.0,19.2,2.7,998.0,8.8
15421,143,대구,1970-07-12,24.0,,1.5,1001.2,8.3
15422,143,대구,1970-07-13,21.2,33.2,1.0,996.7,10.0
15423,143,대구,1970-07-14,23.6,41.0,1.3,994.7,8.3
15424,143,대구,1970-07-15,25.4,,2.0,1001.3,8.5
15425,143,대구,1970-07-16,23.6,112.4,2.1,1001.8,10.0
15426,143,대구,1970-07-17,24.2,55.1,0.9,996.7,10.0
15427,143,대구,1970-07-18,24.6,31.6,3.4,992.1,9.8
15428,143,대구,1970-07-19,26.3,,2.7,994.7,5.0
15429,143,대구,1970-07-20,27.2,0.0,3.7,993.0,6.5
15430,143,대구,1970-07-21,27.3,,2.1,998.3,1.8
15431,143,대구,1970-07-22,29.3,,1.8,1000.1,4.0
15432,143,대구,1970-07-23,28.9,,2.4,1003.8,4.0
15433,143,대구,1970-07-24,28.0,,2.0,1003.9,2.0
15434,143,대구,1970-07-25,28.2,,1.2,1003.7,1.5
15435,143,대구,1970-07-26,28.9,,1.9,1003.9,1.3
15436,143,대구,1970-07-27,28.9,0.0,2.2,1002.9,5.0
15437,143,대구,1970-07-28,26.6,12.0,2.2,1000.7,8.5
15438,143,대구,1970-07-29,27.3,0.0,1.8,1001.1,7.3
15439,143,대구,1970-07-30,28.3,,1.4,1001.3,7.3
15440,143,대구,1970-07-31,28.9,,1.4,1001.1,2.5
15441,143,대구,1970-08-01,28.3,0.0,2.2,1002.9,6.0
15442,143,대구,1970-08-02,27.1,,4.1,1003.3,6.5
15443,143,대구,1970-08-03,29.6,,3.4,999.9,5.0
15444,143,대구,1970-08-04,29.9,0.0,2.9,1000.0,5.8
15445,143,대구,1970-08-05,30.2,0.0,1.4,1002.6,6.5
15446,143,대구,1970-08-06,26.6,32.3,2.4,1002.5,9.8
15447,143,대구,1970-08-07,24.4,27.3,3.4,1003.5,10.0
15448,143,대구,1970-08-08,26.1,0.2,1.9,1004.8,9.0
15449,143,대구,1970-08-09,27.7,9.0,1.4,1005.4,6.8
15450,143,대구,1970-08-10,28.1,,1.0,1002.8,5.3
15451,143,대구,1970-08-11,28.9,,2.2,999.1,2.3
15452,143,대구,1970-08-12,27.1,,4.7,1000.3,1.3
15453,143,대구,1970-08-13,26.1,,3.9,1001.3,1.8
15454,143,대구,1970-08-14,25.5,1.5,4.2,999.3,6.5
15455,143,대구,1970-08-15,27.6,1.3,4.9,993.6,5.3
15456,143,대구,1970-08-16,26.9,6.4,2.9,998.9,8.0
15457,143,대구,1970-08-17,25.7,0.1,1.9,1001.9,10.0
15458,143,대구,1970-08-18,23.7,14.4,3.3,1003.2,9.5
15459,143,대구,1970-08-19,23.6,0.0,2.6,1002.8,8.0
15460,143,대구,1970-08-20,26.0,,4.9,1002.8,5.5
15461,143,대구,1970-08-21,27.1,,1.2,998.6,8.0
15462,143,대구,1970-08-22,25.3,49.2,1.5,1001.1,8.5
15463,143,대구,1970-08-23,24.6,19.8,2.2,1003.9,9.3
15464,143,대구,1970-08-24,25.0,5.7,1.7,1007.0,7.3
15465,143,대구,1970-08-25,26.3,,1.3,1006.6,8.5
15466,143,대구,1970-08-26,27.1,,0.8,1003.9,3.5
15467,143,대구,1970-08-27,26.5,,3.9,1002.3,3.5
15468,143,대구,1970-08-28,26.3,0.0,4.6,1002.6,10.0
15469,143,대구,1970-08-29,24.5,2.4,5.9,1001.9,10.0
15470,143,대구,1970-08-30,23.9,12.4,8.3,997.2,10.0
15471,143,대구,1970-08-31,26.7,10.9,4.2,994.4,9.0
15472,143,대구,1970-09-01,26.5,8.4,2.3,996.6,7.5
15473,143,대구,1970-09-02,25.8,17.0,1.6,1000.7,10.0
15474,143,대구,1970-09-03,26.1,2.3,0.6,1005.8,9.5
15475,143,대구,1970-09-04,26.8,0.0,1.5,1005.1,3.8
15476,143,대구,1970-09-05,27.0,,4.4,1006.2,3.8
15477,143,대구,1970-09-06,24.8,,4.5,1008.4,10.0
15478,143,대구,1970-09-07,24.6,,3.9,1009.3,8.3
15479,143,대구,1970-09-08,25.7,,1.5,1006.6,4.5
15480,143,대구,1970-09-09,25.6,24.2,1.7,1002.2,9.0
15481,143,대구,1970-09-10,21.0,40.5,5.3,1005.4,10.0
15482,143,대구,1970-09-11,20.6,,5.0,1007.9,10.0
15483,143,대구,1970-09-12,22.5,0.3,2.6,1000.4,10.0
15484,143,대구,1970-09-13,22.0,,1.3,1006.4,7.5
15485,143,대구,1970-09-14,19.6,17.4,2.2,1006.0,10.0
15486,143,대구,1970-09-15,22.0,0.8,0.6,1006.2,10.0
15487,143,대구,1970-09-16,23.9,20.7,1.4,1006.2,9.8
15488,143,대구,1970-09-17,24.7,26.0,4.4,996.4,10.0
15489,143,대구,1970-09-18,20.6,,1.3,1001.3,6.8
15490,143,대구,1970-09-19,19.7,,2.0,1005.7,7.3
15491,143,대구,1970-09-20,20.4,0.0,5.0,1009.1,4.3
15492,143,대구,1970-09-21,21.0,7.1,1.8,1003.6,10.0
15493,143,대구,1970-09-22,21.5,,1.4,1005.1,6.3
15494,143,대구,1970-09-23,22.7,,1.7,1002.8,6.5
15495,143,대구,1970-09-24,21.8,0.0,1.4,1004.0,6.8
15496,143,대구,1970-09-25,20.6,0.4,1.8,1004.5,8.3
15497,143,대구,1970-09-26,19.2,,3.7,1009.2,4.3
15498,143,대구,1970-09-27,19.0,,1.8,1011.2,9.0
15499,143,대구,1970-09-28,19.3,0.6,1.3,1009.4,10.0
15500,143,대구,1970-09-29,15.9,2.7,3.8,1007.8,10.0
15501,143,대구,1970-09-30,15.0,,4.3,1010.7,5.0
15502,143,대구,1970-10-01,17.0,,2.4,1013.0,0.8
15503,143,대구,1970-10-02,16.1,,1.7,1014.2,5.8
15504,143,대구,1970-10-03,15.1,,0.9,1012.3,6.0
15505,143,대구,1970-10-04,15.8,,0.5,1009.0,2.5
15506,143,대구,1970-10-05,16.5,,1.5,1008.8,0.0
15507,143,대구,1970-10-06,16.9,,1.5,1012.4,0.0
15508,143,대구,1970-10-07,18.0,,0.6,1012.9,2.5
15509,143,대구,1970-10-08,20.4,6.3,1.1,1012.7,3.5
15510,143,대구,1970-10-09,19.8,3.1,2.0,1014.5,9.0
15511,143,대구,1970-10-10,20.6,,4.2,1015.5,10.0
15512,143,대구,1970-10-11,20.2,0.0,2.6,1013.9,5.3
15513,143,대구,1970-10-12,18.9,23.5,0.5,1007.9,9.8
15514,143,대구,1970-10-13,18.1,0.2,1.5,1011.1,10.0
15515,143,대구,1970-10-14,16.2,,1.9,1014.0,1.0
15516,143,대구,1970-10-15,16.8,,1.8,1013.2,5.3
15517,143,대구,1970-10-16,16.8,,1.6,1011.8,6.8
15518,143,대구,1970-10-17,17.1,,0.7,1010.2,0.8
15519,143,대구,1970-10-18,15.7,,1.3,1011.5,7.5
15520,143,대구,1970-10-19,15.5,,2.8,1013.9,3.0
15521,143,대구,1970-10-20,15.8,,1.9,1017.2,2.8
15522,143,대구,1970-10-21,14.3,,1.0,1018.4,0.0
15523,143,대구,1970-10-22,14.8,,0.6,1016.8,0.3
15524,143,대구,1970-10-23,17.1,0.0,0.5,1013.1,9.3
15525,143,대구,1970-10-24,19.5,2.0,1.1,1007.0,7.8
15526,143,대구,1970-10-25,19.5,22.7,2.6,999.1,9.5
15527,143,대구,1970-10-26,10.3,,7.5,1011.7,4.0
15528,143,대구,1970-10-27,8.1,,3.4,1016.2,0.5
15529,143,대구,1970-10-28,8.7,0.0,2.4,1012.0,6.0
15530,143,대구,1970-10-29,8.6,0.6,5.3,1013.0,6.8
15531,143,대구,1970-10-30,6.5,,4.5,1018.3,0.0
15532,143,대구,1970-10-31,9.4,,3.4,1017.6,0.3
15533,143,대구,1970-11-01,10.3,,1.3,1017.7,2.3
15534,143,대구,1970-11-02,10.4,,1.3,1015.9,0.3
15535,143,대구,1970-11-03,10.5,,1.1,1013.8,2.3
15536,143,대구,1970-11-04,10.6,0.0,2.8,1010.1,2.3
15537,143,대구,1970-11-05,10.2,,2.3,1009.0,0.5
15538,143,대구,1970-11-06,10.0,,3.6,1008.2,3.5
15539,143,대구,1970-11-07,9.4,,3.0,1016.2,0.0
15540,143,대구,1970-11-08,9.0,,2.6,1018.2,0.0
15541,143,대구,1970-11-09,11.5,,1.5,1015.8,2.0
15542,143,대구,1970-11-10,9.8,7.0,6.9,1007.0,3.8
15543,143,대구,1970-11-11,6.3,,5.3,1016.4,0.8
15544,143,대구,1970-11-12,6.8,,1.4,1015.5,2.8
15545,143,대구,1970-11-13,11.7,0.0,1.7,1010.2,5.0
15546,143,대구,1970-11-14,10.1,,5.0,1012.0,7.8
15547,143,대구,1970-11-15,1.1,,1.7,1017.9,2.5
15548,143,대구,1970-11-16,4.0,,3.2,1020.5,0.0
15549,143,대구,1970-11-17,4.4,,1.6,1019.0,4.5
15550,143,대구,1970-11-18,5.3,,0.5,1017.3,3.5
15551,143,대구,1970-11-19,8.1,,1.5,1014.1,1.3
15552,143,대구,1970-11-20,9.2,,0.6,1013.3,0.0
15553,143,대구,1970-11-21,8.8,,2.4,1014.7,2.5
15554,143,대구,1970-11-22,5.9,,4.3,1015.4,1.8
15555,143,대구,1970-11-23,3.1,,4.0,1017.5,1.8
15556,143,대구,1970-11-24,2.5,,1.0,1021.4,0.3
15557,143,대구,1970-11-25,4.3,3.2,0.6,1018.2,10.0
15558,143,대구,1970-11-26,6.8,5.6,0.9,1011.0,10.0
15559,143,대구,1970-11-27,9.5,1.3,3.8,1012.0,5.0
15560,143,대구,1970-11-28,3.6,,5.7,1019.3,2.5
15561,143,대구,1970-11-29,-2.2,,6.1,1020.5,1.0
15562,143,대구,1970-11-30,-4.4,,4.5,1021.0,0.0
15563,143,대구,1970-12-01,-0.7,,0.4,1016.2,4.8
15564,143,대구,1970-12-02,3.1,2.6,4.8,1001.7,8.3
15565,143,대구,1970-12-03,0.8,,7.6,1007.2,1.0
15566,143,대구,1970-12-04,1.8,,4.7,1011.0,0.0
15567,143,대구,1970-12-05,2.8,,4.2,1014.4,0.0
15568,143,대구,1970-12-06,3.8,,3.5,1015.9,0.0
15569,143,대구,1970-12-07,2.5,,4.2,1014.8,3.3
15570,143,대구,1970-12-08,-1.9,,7.0,1016.3,0.0
15571,143,대구,1970-12-09,-0.2,,2.4,1015.6,0.0
15572,143,대구,1970-12-10,1.5,0.1,1.2,1015.6,6.5
15573,143,대구,1970-12-11,2.0,,0.7,1019.5,6.0
15574,143,대구,1970-12-12,3.6,5.1,2.8,1008.8,8.5
15575,143,대구,1970-12-13,-0.2,0.3,7.8,1011.0,3.8
15576,143,대구,1970-12-14,-2.5,,2.8,1017.2,0.0
15577,143,대구,1970-12-15,1.9,,1.6,1014.5,4.0
15578,143,대구,1970-12-16,3.6,,1.2,1011.7,0.0
15579,143,대구,1970-12-17,8.3,,1.5,1006.2,6.3
15580,143,대구,1970-12-18,6.6,,2.6,1012.2,6.3
15581,143,대구,1970-12-19,6.6,,1.6,1015.1,9.0
15582,143,대구,1970-12-20,3.7,,4.0,1014.5,5.0
15583,143,대구,1970-12-21,2.4,0.0,0.7,1015.5,5.0
15584,143,대구,1970-12-22,3.1,0.6,3.8,1012.5,7.8
15585,143,대구,1970-12-23,2.8,,3.0,1016.4,4.3
15586,143,대구,1970-12-24,0.7,,4.5,1019.2,7.0
15587,143,대구,1970-12-25,-4.0,,5.5,1023.5,0.0
15588,143,대구,1970-12-26,-4.4,,5.2,1025.0,0.0
15589,143,대구,1970-12-27,-4.1,,2.6,1025.6,0.0
15590,143,대구,1970-12-28,-3.1,,3.0,1023.3,0.0
15591,143,대구,1970-12-29,-1.6,,2.3,1023.2,5.0
15592,143,대구,1970-12-30,-0.8,,1.4,1021.4,4.8
15593,143,대구,1970-12-31,2.2,,3.2,1018.7,1.3
15594,143,대구,1971-01-01,1.2,,4.4,1019.2,0.8
15595,143,대구,1971-01-02,-0.3,,2.5,1020.2,2.5
15596,143,대구,1971-01-03,-0.5,,2.6,1014.2,0.0
15597,143,대구,1971-01-04,-6.1,0.0,7.8,1011.6,6.0
15598,143,대구,1971-01-05,-8.0,,2.0,1021.1,0.0
15599,143,대구,1971-01-06,-3.9,,3.4,1019.2,0.0
15600,143,대구,1971-01-07,0.4,,2.3,1014.6,7.5
15601,143,대구,1971-01-08,-0.7,1.8,1.1,1012.4,8.3
15602,143,대구,1971-01-09,-1.2,,0.2,1018.5,0.8
15603,143,대구,1971-01-10,-0.8,,1.3,1019.2,0.0
15604,143,대구,1971-01-11,0.4,,1.2,1016.6,2.5
15605,143,대구,1971-01-12,2.0,,0.9,1014.4,1.5
15606,143,대구,1971-01-13,0.6,0.0,3.9,1008.0,1.5
15607,143,대구,1971-01-14,-1.0,,1.7,1011.1,0.0
15608,143,대구,1971-01-15,1.1,,4.1,1008.6,0.0
15609,143,대구,1971-01-16,2.7,,2.4,1017.9,2.8
15610,143,대구,1971-01-17,2.2,,0.5,1026.6,2.3
15611,143,대구,1971-01-18,1.6,,0.4,1023.6,0.5
15612,143,대구,1971-01-19,4.1,,3.2,1018.6,8.8
15613,143,대구,1971-01-20,6.3,17.6,4.3,1008.3,10.0
15614,143,대구,1971-01-21,4.8,3.0,2.2,1003.9,10.0
15615,143,대구,1971-01-22,1.9,0.6,1.5,1010.1,8.8
15616,143,대구,1971-01-23,0.8,,1.6,1015.8,0.8
15617,143,대구,1971-01-24,0.7,,1.5,1014.9,5.0
15618,143,대구,1971-01-25,-0.3,0.0,4.7,1010.9,2.8
15619,143,대구,1971-01-26,-1.5,,4.7,1012.1,1.8
15620,143,대구,1971-01-27,-3.3,,5.9,1014.8,3.0
15621,143,대구,1971-01-28,-4.9,,5.1,1017.6,0.8
15622,143,대구,1971-01-29,-4.2,,4.5,1014.8,4.0
15623,143,대구,1971-01-30,-3.7,,4.6,1012.0,0.0
15624,143,대구,1971-01-31,-3.3,0.4,4.0,1008.7,4.5
15625,143,대구,1971-02-01,-4.2,,4.5,1010.5,0.0
15626,143,대구,1971-02-02,-3.5,0.0,2.9,1010.0,0.8
15627,143,대구,1971-02-03,-3.5,,4.9,1009.5,0.8
15628,143,대구,1971-02-04,-3.6,,4.9,1010.2,2.5
15629,143,대구,1971-02-05,-2.0,,4.7,1016.2,1.5
15630,143,대구,1971-02-06,-1.5,,3.8,1017.3,2.5
15631,143,대구,1971-02-07,-0.4,,5.0,1016.2,4.5
15632,143,대구,1971-02-08,-1.7,0.0,4.3,1016.8,0.5
15633,143,대구,1971-02-09,-2.0,0.1,3.3,1015.7,3.5
15634,143,대구,1971-02-10,-2.3,,3.7,1019.8,0.8
15635,143,대구,1971-02-11,-2.9,0.0,0.3,1021.3,7.0
15636,143,대구,1971-02-12,0.5,0.6,1.3,1017.9,10.0
15637,143,대구,1971-02-13,2.9,,2.9,1018.3,2.8
15638,143,대구,1971-02-14,3.8,3.1,4.8,1014.0,8.8
15639,143,대구,1971-02-15,3.6,0.7,4.0,1012.3,3.8
15640,143,대구,1971-02-16,4.3,0.0,1.4,1014.9,6.5
15641,143,대구,1971-02-17,3.9,,8.0,1010.2,5.0
15642,143,대구,1971-02-18,0.7,,3.6,1015.2,0.0
15643,143,대구,1971-02-19,1.6,,3.4,1018.4,3.8
15644,143,대구,1971-02-20,2.0,,2.4,1021.4,5.5
