,도로명,시작위도,시작경도,중간위도,중간경도,끝위도,끝경도,총점수
147,능동로16길(11),37.5453194,127.0761036,37.5452307,127.0757905,37.5452307,127.0757905,0.6974360380294408
148,천호대로122길(4),37.5525561,127.0875743,37.5520369,127.0872436,37.5520369,127.0872436,0.697226887843613
149,천호대로124길(13),37.5526754,127.0836095,37.5523978,127.0842661,37.5523978,127.0842661,0.6965416964880614
150,천호대로116길(6),37.5535733,127.0833943,37.5526682,127.0828392,37.5526682,127.0828392,0.6964801096770635
151,광나루로48길(5),37.5424171,127.093849,37.5434809,127.0931591,37.5435594,127.0933075,0.695411847592839
152,자양강변길(14),37.5279383,127.0855249,37.5277681,127.0843455,37.5277611,127.0842904,0.6949543827478387
153,광나루로30가길(9),37.5439658,127.0832693,37.5434254,127.0829711,37.5434254,127.0829711,0.6947076864295276
154,천호대로122길(3),37.553069,127.0878705,37.55348,127.0881393,37.5536011,127.0882185,0.694525635969071
155,천호대로122길(0),37.5536011,127.0882185,37.55348,127.0881393,37.553069,127.0878705,0.694525635969071
156,뚝섬로48길(2),37.5289882,127.0765944,37.5290082,127.0766001,37.5296338,127.0768026,0.6935030499349415
157,자양로23가길(5),37.5419941,127.081643,37.5418714,127.081922,37.5418714,127.081922,0.6932311768977237
158,천호대로130길(4),37.5516414,127.0897189,37.551442,127.089598,37.5505878,127.0888268,0.6926188057263547
159,광나루로30가길(15),37.5441692,127.0826257,37.5436342,127.0823426,37.5436342,127.0823426,0.6914417068488925
160,면목로5길(17),37.5565134,127.0739646,37.5567537,127.0737872,37.5567537,127.0737872,0.6905705746112385
161,광나루로30가길(18),37.5442547,127.0823553,37.5437245,127.0820705,37.5437245,127.0820705,0.6904210882299441
162,긴고랑로42길(6),37.5597814,127.0945845,37.5590288,127.094683,37.5587602,127.0940544,0.6901623271636592
163,워커힐로(17),37.5426948,127.094317,37.5433,127.09548,37.54339,127.0964,0.6899450470602201
164,자양강변길(11),37.5280047,127.0793027,37.5282948,127.0783799,37.5284924,127.0779421,0.6897645261231921
165,천호대로114길(3),37.5540775,127.0821009,37.5526408,127.0812209,37.5526408,127.0812209,0.6896266665981186
166,천호대로111길(4),37.5569627,127.0822381,37.5564332,127.0819547,37.5563261,127.0818931,0.6894151777184316
167,워커힐로(5),37.5439809,127.0972081,37.5447,127.09752,37.5455088,127.0977724,0.6892288655576514
168,워커힐로(1),37.5455088,127.0977724,37.5447,127.09752,37.5439809,127.0972081,0.6892288655576514
169,자양로37길(9),37.5478853,127.087632,37.5480311,127.0876373,37.5483488,127.0875465,0.6888973287159005
170,자양로37길(12),37.5483488,127.0875465,37.5480311,127.0876373,37.5478853,127.087632,0.6888973287159005
171,능동로32길(4),37.5521511,127.0848497,37.5528358,127.085286,37.5528358,127.085286,0.6886761581908156
172,천호대로125길(2),37.5549065,127.0874475,37.5544466,127.0871449,37.5543347,127.0870713,0.688484426084961
173,천호대로129길(9),37.5536372,127.0918899,37.5539684,127.0914234,37.5539684,127.0914234,0.6882675172602
174,능동로(52),37.5517901,127.0766069,37.5511082,127.0763208,37.5511082,127.0763208,0.687716496810007
175,영화사로3길(14),37.5583177,127.093965,37.5587602,127.0940544,37.5587602,127.0940544,0.6866225071306252
176,광나루로24길(0),37.5463519,127.076223,37.5461815,127.0762391,37.5454463,127.0765175,0.6863661069625577
177,광나루로24길(1),37.5454463,127.0765175,37.5461815,127.0762391,37.5463519,127.076223,0.6863661069625577
178,광나루로24길(6),37.5450309,127.0781326,37.5449694,127.078191,37.5449694,127.078191,0.6862963902339485
179,자양로23나길(11),37.542358,127.0823426,37.5422234,127.0826021,37.5422234,127.0826021,0.6862212535602651
180,아차산로58나길(3),37.5352075,127.0901355,37.5350908,127.0897292,37.5350908,127.0897292,0.6855968620496388
181,능동로32길(25),37.5540775,127.0821009,37.5543641,127.0813658,37.5543641,127.0813658,0.6850716478912103
182,광나루로22가길(1),37.5456193,127.0761429,37.5453644,127.0762624,37.5453644,127.0762624,0.6847974139557752
183,천호대로138길(3),37.5481634,127.0929786,37.547482,127.0921107,37.546784,127.0917042,0.6846579804985568
184,군자로15길(3),37.5546181,127.0735574,37.5545484,127.073341,37.5545484,127.073341,0.6845812698927284
185,천호대로138길(1),37.546784,127.0917042,37.5476058,127.0921803,37.5481634,127.0929786,0.6842497330509774
186,자양강변길(19),37.5276734,127.0831034,37.5276765,127.0828734,37.5276765,127.0828734,0.6838619849345863
187,능동로24길(12),37.5525322,127.0789559,37.5522995,127.0791126,37.5522995,127.0791126,0.6838244388021029
188,천호대로119길(3),37.555431,127.0861418,37.5549635,127.0858361,37.5548437,127.0857556,0.6837547220734936
189,능동로32길(31),37.554576,127.0808222,37.5543641,127.0813658,37.5543641,127.0813658,0.6832345343771032
190,능동로24길(9),37.5522995,127.0791126,37.5525322,127.0789559,37.5525322,127.0789559,0.6830079439069441
191,능동로24길(16),37.5519351,127.0767855,37.5517631,127.0773966,37.5518654,127.0778155,0.682960300441668
192,아차산로55길(0),37.5373068,127.0866171,37.5373703,127.0866108,37.5381339,127.0865345,0.6829382271783349
193,아차산로55길(2),37.5381339,127.0865345,37.5373703,127.0866108,37.5373068,127.0866171,0.6829382271783349
194,광장로1길(5),37.5484404,127.1029869,37.5485403,127.1032717,37.5485959,127.1034912,0.6826147758454787
195,광장로1길(6),37.5485959,127.1034912,37.5485403,127.1032717,37.5484404,127.1029869,0.6826147758454787
196,자양로54길(8),37.5534474,127.095084,37.5536601,127.0948536,37.5536601,127.0948536,0.6825350061927934
197,천호대로132길(5),37.5500668,127.0895613,37.5505657,127.0901448,37.5506271,127.0902166,0.6823429028082609
198,천호대로132길(0),37.5506271,127.0902166,37.5505657,127.0901448,37.5500668,127.0895613,0.6823429028082609
199,천호대로110길(14),37.5527043,127.0779714,37.5529274,127.07811,37.5529274,127.07811,0.6819005617580911
200,자양로44길(25),37.5508452,127.0959768,37.55023,127.0966244,37.55023,127.0966244,0.681514387573845
201,능동로24길(3),37.5526408,127.0812209,37.5526519,127.0808569,37.5525713,127.0801082,0.6813443574526457
202,능동로24길(20),37.5525713,127.0801082,37.5526519,127.0808569,37.5526408,127.0812209,0.6813443574526457
203,천호대로124길(12),37.5526754,127.0836095,37.5526682,127.0828392,37.5526682,127.0828392,0.6812103439405015
204,아차산로58길(5),37.5364882,127.0892671,37.5378565,127.0894787,37.5379144,127.0894646,0.6809891734154165
205,천호대로118길(0),37.5523978,127.0842661,37.5530713,127.0846819,37.5530713,127.0846819,0.6802149020404595
206,자양로52길(10),37.5536601,127.0948536,37.552818,127.0941613,37.552818,127.0941613,0.6800158047787079
207,천호대로131길(1),37.551606,127.0907819,37.5514333,127.090201,37.5514333,127.090201,0.6798066545928803
208,자양로15길(10),37.5343826,127.0783625,37.534364,127.0787722,37.534364,127.0787722,0.6795653338109268
209,아차산로58길(7),37.5379144,127.0894646,37.5376692,127.0895243,37.5364882,127.0892671,0.6793561836250991
210,광나루로26길(5),37.5453398,127.0780177,37.5454108,127.0773245,37.5454108,127.0773245,0.6790598764263307
211,자양로35길(5),37.5489312,127.085706,37.5486097,127.0857379,37.5484575,127.0858628,0.6790548499642927
212,자양강변길(12),37.5276807,127.0819119,37.527687,127.0813973,37.527783,127.080615,0.6789630155636337
213,자양로54길(6),37.5532631,127.0952837,37.5529859,127.0952511,37.5527472,127.0953472,0.6789475426944835
214,동일로38길(8),37.5514729,127.070474,37.5516614,127.0706419,37.5516614,127.0706419,0.6785272749076469
215,능동로24길(15),37.5519351,127.0767855,37.551961,127.0766914,37.551961,127.0766914,0.6774489598993464
216,능동로24길(0),37.551961,127.0766914,37.5519351,127.0767855,37.5519351,127.0767855,0.6774489598993464
217,천호대로130길(2),37.5489397,127.0872071,37.5485257,127.0867347,37.5485257,127.0867347,0.6774218601739752
218,자양로23길(10),37.5432014,127.083646,37.5426924,127.0834171,37.5426924,127.0834171,0.6770136127263958
219,용마산로8마길(0),37.5602716,127.0905625,37.5613337,127.0909971,37.5618122,127.0908353,0.6769589753839006
220,용마산로8마길(1),37.5618122,127.0908353,37.5613337,127.0909971,37.5602716,127.0905625,0.6769589753839006
221,자양강변길(21),37.5279334,127.0797357,37.5280047,127.0793027,37.5280047,127.0793027,0.6765135308781575
222,천호대로132길(13),37.5487908,127.0878682,37.5487413,127.0875986,37.5487413,127.0875986,0.6764012415550267
223,자양로40길(5),37.5481493,127.0897315,37.5484815,127.0892728,37.5485615,127.0891638,0.6761494743659611
224,자양로40길(0),37.5485615,127.0891638,37.5484815,127.0892728,37.5481493,127.0897315,0.6761494743659611
225,영화사로16길(13),37.5536311,127.0955898,37.5533517,127.0952941,37.5533517,127.0952941,0.6760898105614278
226,영화사로(12),37.55784,127.0891374,37.5577614,127.0892485,37.5577614,127.0892485,0.6760131221599577
227,면목로6길(1),37.5558605,127.0767461,37.5559999,127.0766534,37.5559999,127.0766534,0.6760030470315234
228,능동로21길(11),37.5514373,127.0756667,37.5511745,127.076051,37.5511082,127.0763208,0.6756118463852392
229,능동로21길(0),37.5511082,127.0763208,37.5511745,127.076051,37.5514373,127.0756667,0.6756118463852392
230,능동로24길(1),37.5518654,127.0778155,37.5520451,127.0786192,37.5520451,127.0786192,0.675220645738955
231,자양로45길(14),37.55333,127.0906806,37.5539684,127.0914234,37.5539684,127.0914234,0.6751815256743265
232,광나루로39길(4),37.5452027,127.0891499,37.5449352,127.0891272,37.5449144,127.0891246,0.6751764992122886
