,도로명,시작위도,시작경도,중간위도,중간경도,끝위도,끝경도,총점수
6049,뚝섬로(42),37.5352596,127.068566,37.5352244,127.0686884,37.53504,127.06933,0.36154028976648855
6050,동일로(4),37.5673628,127.0782525,37.5661328,127.0774882,37.5642375,127.0763978,0.36132814022995696
6051,아차산로(76),37.5368229,127.0847094,37.5367605,127.0844649,37.5366985,127.0842027,0.3606909803604128
6052,아차산로(21),37.53934,127.09279,37.5390967,127.0923838,37.538847,127.0919729,0.3604517993452023
6053,아차산로(74),37.538847,127.0919729,37.5390967,127.0923838,37.53934,127.09279,0.3604517993452023
6054,뚝섬로21길(4),37.5373181,127.0622268,37.5374821,127.0623354,37.5374821,127.0623354,0.360256509604193
6055,뚝섬로(89),37.5360892,127.0654219,37.53605,127.06558,37.53605,127.06558,0.36023288171326545
6056,동일로(75),37.56092,127.0746782,37.560971,127.0747064,37.560971,127.0747064,0.3596407174088412
6057,천호대로(9),37.5590355,127.0744507,37.5586864,127.0753576,37.5585661,127.0756733,0.3590045098765786
6058,아차산로(65),37.5482083,127.1072098,37.5480713,127.1070756,37.5480713,127.1070756,0.3586896962325833
6059,천호대로(26),37.5451366,127.1043841,37.5452528,127.1039568,37.5454672,127.1033066,0.3585452134294175
6060,용마산로(1),37.5692556,127.0861341,37.5687628,127.0860575,37.5683984,127.0861049,0.3581521226983789
6061,아차산로(64),37.5480713,127.1070756,37.5482083,127.1072098,37.5482083,127.1072098,0.35785779876748913
6062,아차산로(51),37.5395727,127.0931743,37.539527,127.0930989,37.53934,127.09279,0.3576233479638822
6063,아차산로(20),37.53934,127.09279,37.539527,127.0930989,37.5395727,127.0931743,0.3576233479638822
6064,능동로3길(30),37.5352318,127.0604416,37.535133,127.0608125,37.535133,127.0608125,0.3566630667703508
6065,용마산로(30),37.5700825,127.0861457,37.5693301,127.0861351,37.5693301,127.0861351,0.35664134456253394
6066,천호대로(6),37.557395,127.0786804,37.5570888,127.0794562,37.5570888,127.0794562,0.35599798808884164
6067,동일로(15),37.5576628,127.0728422,37.5578532,127.07295,37.5578532,127.07295,0.3556740498295113
6068,뚝섬로(30),37.53696,127.06206,37.5371323,127.0614305,37.5371638,127.061303,0.3539340888694775
6069,뚝섬로(43),37.5371638,127.061303,37.5371323,127.0614305,37.53696,127.06206,0.3539340888694775
6070,아차산로(5),37.5401059,127.0941004,37.53977,127.0935,37.5395727,127.0931743,0.35379661962444914
6071,아차산로(52),37.5395727,127.0931743,37.53977,127.0935,37.5401059,127.0941004,0.35379661962444914
6072,광나루로(42),37.548186,127.0695386,37.5482642,127.0688205,37.5482642,127.0688205,0.35244796415388374
6073,동일로(40),37.5518993,127.0701134,37.5522979,127.0699034,37.5523363,127.0697963,0.35184732149007825
6074,동일로(41),37.5523363,127.0697963,37.553056,127.0702078,37.553056,127.0702078,0.3515145625040406
6075,능동로(9),37.5353079,127.0683946,37.5340314,127.0678046,37.5340314,127.0678046,0.3510583817063023
6076,아차산로(40),37.5381345,127.0899941,37.5382563,127.0904925,37.5383623,127.0909301,0.35075172060606064
6077,용마산로(60),37.5683984,127.0861049,37.5687628,127.0860575,37.5692556,127.0861341,0.3496033377116935
