0,1,2,3,4,5,6,7,8,9,10,11,12
광나루로46길,37.54368,127.09318,6시간 10분,6시간 10분,37.5436413,127.0931129,3시간 30분,5시간 22분,37.5433442,127.0925972,1시간 43분,2시간 56분
광나루로44길,37.5443758,127.09167,1시간 27분,2시간 56분,37.5443073,127.0916471,1시간 53분,2시간 43분,37.5437397,127.0915066,1시간 2분,1시간 2분
광나루로,37.5443758,127.09167,1시간 27분,2시간 56분,37.5438757,127.0928524,6시간 34분,6시간 34분,37.54368,127.09318,6시간 10분,6시간 10분
광나루로,37.5451288,127.0838085,1시간 34분,1시간 34분,37.5450934,127.0840954,1시간 5분,1시간 5분,37.5450934,127.0840954,1시간 5분,1시간 5분
"['광나루로32길', '자양로29길']",37.5451288,127.0838085,1시간 34분,1시간 34분,37.5443659,127.0835116,0시간 00분,0시간 00분,37.5442489,127.0838038,0시간 00분,0시간 00분
교차로,37.5463519,127.076223,5시간 41분,6시간 40분,37.5464088,127.0762569,6시간 15분,6시간 33분,37.5464088,127.0762569,6시간 15분,6시간 33분
광나루로24길,37.5463519,127.076223,5시간 41분,6시간 40분,37.5461815,127.0762391,6시간 4분,6시간 7분,37.5454463,127.0765175,3시간 11분,3시간 11분
광나루로,37.5463519,127.076223,5시간 41분,6시간 40분,37.5458803,127.0772621,4시간 29분,4시간 29분,37.5456571,127.0782751,3시간 52분,3시간 52분
광나루로,37.5466844,127.0755679,2시간 20분,3시간 13분,37.5463519,127.076223,5시간 41분,6시간 40분,37.5463519,127.076223,5시간 41분,6시간 40분
광나루로22길,37.5466844,127.0755679,2시간 20분,3시간 13분,37.5465457,127.0754621,1시간 25분,1시간 25분,37.5464595,127.0753897,2시간 23분,4시간 22분
광나루로,37.5476959,127.0723769,0시간 35분,0시간 52분,37.5473537,127.0737411,1시간 26분,2시간 56분,37.5472708,127.0740581,1시간 42분,3시간 43분
광나루로18길,37.5476959,127.0723769,0시간 35분,0시간 52분,37.5476255,127.0723463,0시간 41분,0시간 48분,37.5472225,127.0721771,0시간 55분,0시간 55분
광나루로,37.5481693,127.0688027,1시간 41분,1시간 41분,37.5481404,127.0690838,1시간 10분,1시간 10분,37.5481404,127.0690838,1시간 10분,1시간 10분
광나루로13길,37.5481693,127.0688027,1시간 41분,1시간 41분,37.5482642,127.0688205,2시간 45분,2시간 45분,37.5482642,127.0688205,2시간 45분,2시간 45분
구의강변로,37.5338736,127.0916212,2시간 28분,2시간 48분,37.5334244,127.0901907,2시간 57분,2시간 57분,37.5334244,127.0901907,2시간 57분,2시간 57분
구의강변로,37.5338736,127.0916212,2시간 28분,2시간 48분,37.5343676,127.0916973,1시간 53분,1시간 53분,37.5344847,127.0917181,1시간 44분,1시간 44분
구의강변로,37.5338736,127.0916212,2시간 28분,2시간 48분,37.533,127.09167,2시간 53분,3시간 10분,37.5326887,127.0917016,6시간 5분,6시간 16분
강변역로4길,37.53441,127.09268,6시간 2분,6시간 2분,37.5350108,127.0934181,5시간 25분,5시간 25분,37.5352672,127.0937,3시간 2분,3시간 5분
강변역로4길,37.53441,127.09268,6시간 2분,6시간 2분,37.5336295,127.0924349,5시간 17분,5시간 17분,37.5329666,127.0924783,2시간 17분,3시간 19분
뚝섬로,37.53441,127.09268,6시간 2분,6시간 2분,37.5344905,127.0919386,0시간 38분,0시간 38분,37.5344847,127.0917181,1시간 44분,1시간 44분
강변역로4길,37.5352672,127.0937,3시간 2분,3시간 5분,37.5347742,127.0931431,6시간 30분,6시간 30분,37.53441,127.09268,6시간 2분,6시간 2분
강변역로4길,37.5352672,127.0937,3시간 2분,3시간 5분,37.5353781,127.094138,2시간 57분,4시간 1분,37.5352416,127.0943559,2시간 58분,2시간 58분
광나루로56길,37.5369835,127.0957562,2시간 40분,2시간 45분,37.5368635,127.0956967,1시간 53분,3시간 39분,37.5368635,127.0956967,1시간 53분,3시간 39분
광나루로56길,37.5369835,127.0957562,2시간 40분,2시간 45분,37.5361822,127.0946066,4시간 42분,4시간 42분,37.5363223,127.0941342,4시간 8분,4시간 8분
광나루로56길,37.5369835,127.0957562,2시간 40분,2시간 45분,37.5381726,127.0971096,1시간 42분,2시간 3분,37.539172,127.0982664,2시간 43분,3시간 7분
아차산로70길,37.54214,127.10174,7시간 22분,7시간 22분,37.5417661,127.1021792,4시간 13분,4시간 41분,37.5417661,127.1021792,4시간 13분,4시간 41분
아차산로70길,37.54214,127.10174,7시간 22분,7시간 22분,37.5423,127.10164,4시간 56분,4시간 56분,37.5423,127.10164,4시간 56분,4시간 56분
아차산로70길,37.54214,127.10174,7시간 22분,7시간 22분,37.54017,127.0994,1시간 1분,1시간 44분,37.5393668,127.0984694,3시간 5분,3시간 5분
아차산로70길,37.5423,127.10164,4시간 56분,4시간 56분,37.54214,127.10174,7시간 22분,7시간 22분,37.54214,127.10174,7시간 22분,7시간 22분
아차산로70길,37.5423,127.10164,4시간 56분,4시간 56분,37.5427871,127.1013904,3시간 24분,3시간 24분,37.5429604,127.1012901,2시간 28분,2시간 37분
아차산로36길,37.5387157,127.0743583,0시간 00분,0시간 00분,37.538861,127.074405,0시간 3분,0시간 3분,37.538861,127.074405,0시간 3분,0시간 3분
아차산로36길,37.5387157,127.0743583,0시간 00분,0시간 00분,37.5378234,127.0741049,2시간 57분,2시간 57분,37.5370209,127.0738614,4시간 5분,4시간 5분
아차산로,37.5387157,127.0743583,0시간 00분,0시간 00분,37.5386637,127.0745752,0시간 00분,0시간 00분,37.5385384,127.0750969,0시간 00분,0시간 00분
아차산로,37.5371192,127.0807492,7시간 21분,7시간 49분,37.5370041,127.0812097,6시간 39분,6시간 56분,37.5370041,127.0812097,6시간 39분,6시간 56분
아차산로44길,37.5371192,127.0807492,7시간 21분,7시간 49분,37.5369109,127.0806713,0시간 00분,0시간 00분,37.5366539,127.0801941,0시간 1분,0시간 1분
아차산로,37.5370234,127.0854908,8시간 21분,8시간 21분,37.5369022,127.0850093,9시간 1분,9시간 1분,37.5369022,127.0850093,9시간 1분,9시간 1분
아차산로,37.5374595,127.0872237,8시간 36분,9시간 1분,37.5373068,127.0866171,8시간 10분,8시간 10분,37.5373068,127.0866171,8시간 10분,8시간 10분
아차산로,37.5374595,127.0872237,8시간 36분,9시간 1분,37.5373803,127.0870797,8시간 43분,8시간 43분,37.5373803,127.0870797,8시간 43분,8시간 43분
아차산로,37.5374595,127.0872237,8시간 36분,9시간 1분,37.5375189,127.0872084,1시간 58분,1시간 59분,37.5376761,127.0871678,0시간 00분,0시간 00분
아차산로,37.5384,127.09109,3시간 25분,3시간 25분,37.5383623,127.0909301,4시간 17분,4시간 18분,37.5383623,127.0909301,4시간 17분,4시간 18분
광나루로44길,37.5384,127.09109,3시간 25분,3시간 25분,37.5384939,127.0910555,4시간 4분,4시간 30분,37.539193,127.0907986,3시간 4분,3시간 11분
아차산로,37.5384,127.09109,3시간 25분,3시간 25분,37.5385,127.09139,0시간 22분,0시간 38분,37.53861,127.09158,0시간 29분,0시간 42분
아차산로,37.53861,127.09158,0시간 29분,0시간 42분,37.538847,127.0919729,1시간 4분,3시간 4분,37.538847,127.0919729,1시간 4분,3시간 4분
아차산로60길,37.53861,127.09158,0시간 29분,0시간 42분,37.5385335,127.091651,0시간 32분,0시간 32분,37.5380717,127.0920799,0시간 54분,0시간 54분
아차산로,37.53861,127.09158,0시간 29분,0시간 42분,37.5385,127.09139,0시간 22분,0시간 38분,37.5384,127.09109,3시간 25분,3시간 25분
아차산로,37.53934,127.09279,1시간 8분,2시간 22분,37.539527,127.0930989,2시간 5분,2시간 10분,37.5395727,127.0931743,1시간 56분,3시간 7분
아차산로,37.53934,127.09279,1시간 8분,2시간 22분,37.5390967,127.0923838,0시간 59분,1시간 57분,37.538847,127.0919729,1시간 4분,3시간 4분
교차로,37.53934,127.09279,1시간 8분,2시간 22분,37.5394112,127.0927233,3시간 00분,3시간 00분,37.5397956,127.0923631,0시간 47분,1시간 23분
아차산로,37.54039,127.09457,1시간 49분,3시간 6분,37.5408815,127.0953825,1시간 26분,2시간 52분,37.5408815,127.0953825,1시간 26분,2시간 52분
아차산로,37.54039,127.09457,1시간 49분,3시간 6분,37.5403492,127.0945026,1시간 48분,3시간 10분,37.5403492,127.0945026,1시간 48분,3시간 10분
아차산로65길,37.54039,127.09457,1시간 49분,3시간 6분,37.540461,127.0945064,3시간 33분,3시간 33분,37.5408647,127.0941444,0시간 36분,0시간 50분
교차로,37.5411322,127.0957988,1시간 11분,3시간 8분,37.5411964,127.095933,1시간 54분,4시간 42분,37.5411964,127.095933,1시간 54분,4시간 42분
아차산로,37.5411322,127.0957988,1시간 11분,3시간 8분,37.5410565,127.0956705,1시간 12분,2시간 15분,37.5408815,127.0953825,1시간 26분,2시간 52분
광나루로,37.5411322,127.0957988,1시간 11분,3시간 8분,37.5409355,127.0960167,1시간 37분,2시간 54분,37.5408544,127.0961257,2시간 7분,3시간 30분
구의로,37.5379465,127.0891318,5시간 22분,6시간 14분,37.537839,127.089116,7시간 39분,7시간 39분,37.537839,127.089116,7시간 39분,7시간 39분
구의로,37.5379465,127.0891318,5시간 22분,6시간 14분,37.5380116,127.0891427,1시간 27분,2시간 1분,37.5388146,127.0892775,1시간 29분,1시간 29분
아차산로,37.5379465,127.0891318,5시간 22분,6시간 14분,37.5375922,127.0877457,5시간 46분,7시간 16분,37.5375382,127.0875346,5시간 6분,5시간 43분
구의로4길,37.54012,127.0896,2시간 18분,2시간 18분,37.5399717,127.0905943,0시간 56분,0시간 56분,37.5399717,127.0905943,0시간 56분,0시간 56분
자양로26길,37.54012,127.0896,2시간 18분,2시간 18분,37.5403697,127.0888939,1시간 23분,1시간 23분,37.5403697,127.0888939,1시간 23분,1시간 23분
구의로,37.54012,127.0896,2시간 18분,2시간 18분,37.54152,127.08992,2시간 25분,2시간 25분,37.54152,127.08992,2시간 25분,2시간 25분
구의로,37.54012,127.0896,2시간 18분,2시간 18분,37.5399534,127.0895584,1시간 57분,1시간 57분,37.5399534,127.0895584,1시간 57분,1시간 57분
교차로,37.54663,127.10675,5시간 33분,6시간 00분,37.5467978,127.1063785,7시간 39분,7시간 59분,37.5467978,127.1063785,7시간 39분,7시간 59분
구천면로,37.54663,127.10675,5시간 33분,6시간 00분,37.5467178,127.1061451,3시간 32분,6시간 5분,37.5467434,127.1058268,5시간 50분,5시간 59분
구천면로,37.54663,127.10675,5시간 33분,6시간 00분,37.5465305,127.1074619,6시간 3분,6시간 3분,37.5465021,127.1076601,6시간 35분,6시간 35분
군자로,37.5545005,127.0754516,5시간 5분,5시간 43분,37.5551337,127.0766019,5시간 18분,5시간 18분,37.5551337,127.0766019,5시간 18분,5시간 18분
군자로,37.5545005,127.0754516,1시간 48분,2시간 47분,37.5543308,127.0751233,1시간 49분,2시간 40분,37.5543308,127.0751233,1시간 49분,2시간 40분
군자로,37.5545005,127.0754516,1시간 48분,2시간 47분,37.5541276,127.0757796,0시간 7분,0시간 7분,37.5541276,127.0757796,0시간 7분,0시간 7분
군자로,37.5551337,127.0766019,5시간 18분,5시간 18분,37.5551647,127.0766473,4시간 47분,4시간 47분,37.5551647,127.0766473,4시간 47분,4시간 47분
군자로,37.5551337,127.0766019,5시간 18분,5시간 18분,37.5545005,127.0754516,1시간 48분,2시간 47분,37.5545005,127.0754516,1시간 48분,2시간 47분
능동로27길,37.5551337,127.0766019,5시간 18분,5시간 18분,37.5550649,127.0766132,2시간 48분,3시간 19분,37.5547954,127.0766314,2시간 9분,2시간 9분
군자로,37.5558904,127.0774511,2시간 35분,2시간 35분,37.5568273,127.0782204,1시간 25분,1시간 25분,37.5568273,127.0782204,1시간 25분,1시간 25분
능동로31길,37.5558904,127.0774511,2시간 35분,2시간 35분,37.5557026,127.0779098,1시간 13분,1시간 22분,37.5557026,127.0779098,1시간 13분,1시간 22분
능동로31길,37.5558904,127.0774511,2시간 35분,2시간 35분,37.5560665,127.077013,1시간 12분,1시간 12분,37.5560665,127.077013,1시간 12분,1시간 12분
군자로,37.5558904,127.0774511,2시간 35분,2시간 35분,37.5555362,127.0771029,1시간 46분,2시간 5분,37.5552417,127.0767446,3시간 19분,3시간 19분
군자로,37.5568273,127.0782204,1시간 25분,1시간 25분,37.5558904,127.0774511,2시간 35분,2시간 35분,37.5558904,127.0774511,2시간 35분,2시간 35분
능동로35길,37.5568273,127.0782204,1시간 25분,1시간 25분,37.5567059,127.0785337,0시간 41분,1시간 47분,37.5567059,127.0785337,0시간 41분,1시간 47분
능동로35길,37.5568273,127.0782204,1시간 25분,1시간 25분,37.5570836,127.0775605,0시간 00분,0시간 00분,37.5570836,127.0775605,0시간 00분,0시간 00분
군자로,37.5568273,127.0782204,1시간 25분,1시간 25분,37.5573055,127.07862,1시간 30분,1시간 30분,37.557395,127.0786804,4시간 1분,5시간 19분
능동로,37.5435909,127.0722839,4시간 17분,4시간 17분,37.5432041,127.0721084,6시간 16분,6시간 16분,37.5432041,127.0721084,6시간 16분,6시간 16분
교차로,37.5448913,127.0730313,4시간 31분,4시간 31분,37.5449259,127.0729103,4시간 41분,4시간 41분,37.5449259,127.0729103,4시간 41분,4시간 41분
능동로16길,37.5448913,127.0730313,4시간 31분,4시간 31분,37.5448718,127.0731053,3시간 38분,3시간 38분,37.5449416,127.0740067,0시간 8분,0시간 8분
능동로,37.5448913,127.0730313,4시간 31분,4시간 31분,37.5456783,127.0733963,3시간 49분,4시간 24분,37.5458531,127.0734765,3시간 35분,4시간 20분
능동로,37.551961,127.0766914,5시간 39분,6시간 8분,37.5517901,127.0766069,5시간 32분,5시간 32분,37.5517901,127.0766069,5시간 32분,5시간 32분
능동로24길,37.551961,127.0766914,5시간 39분,6시간 8분,37.5519351,127.0767855,5시간 39분,6시간 21분,37.5519351,127.0767855,5시간 39분,6시간 21분
능동로32길,37.5554868,127.0784828,5시간 21분,5시간 21분,37.5554482,127.078579,5시간 13분,5시간 13분,37.5554482,127.078579,5시간 13분,5시간 13분
능동로31길,37.5554868,127.0784828,5시간 21분,5시간 21분,37.5555227,127.0783967,5시간 13분,5시간 13분,37.5557026,127.0779098,1시간 13분,1시간 22분
능동로,37.5554868,127.0784828,5시간 21분,5시간 21분,37.5549608,127.0782156,3시간 51분,3시간 51분,37.5543607,127.0778798,2시간 59분,2시간 59분
천호대로,37.5570888,127.0794562,3시간 30분,4시간 5분,37.5566093,127.0806118,0시간 53분,1시간 10분,37.5566093,127.0806118,0시간 53분,1시간 10분
능동로,37.5570888,127.0794562,3시간 30분,4시간 5분,37.5572285,127.0795353,4시간 45분,5시간 50분,37.5572285,127.0795353,4시간 45분,5시간 50분
능동로,37.5570888,127.0794562,3시간 30분,4시간 5분,37.5569301,127.0793004,3시간 57분,4시간 6분,37.5565026,127.0790563,2시간 1분,4시간 1분
뚝섬로,37.5324164,127.0853111,2시간 5분,2시간 59분,37.5324785,127.0854452,2시간 46분,4시간 39분,37.5324785,127.0854452,2시간 46분,4시간 39분
자양로,37.5324164,127.0853111,2시간 5분,2시간 59분,37.5322867,127.0854035,2시간 26분,2시간 26분,37.5318742,127.0856974,4시간 42분,5시간 00분
뚝섬로,37.5324164,127.0853111,2시간 5분,2시간 59분,37.5323342,127.0851255,0시간 35분,1시간 18분,37.53197,127.08432,1시간 31분,3시간 30분
뚝섬로59길,37.53197,127.08432,1시간 31분,3시간 30분,37.5329344,127.0838836,2시간 2분,2시간 2분,37.5329344,127.0838836,2시간 2분,2시간 2분
뚝섬로,37.53197,127.08432,1시간 31분,3시간 30분,37.531834,127.0839859,1시간 51분,2시간 21분,37.531834,127.0839859,1시간 51분,2시간 21분
뚝섬로,37.53197,127.08432,1시간 31분,3시간 30분,37.5323342,127.0851255,0시간 35분,1시간 18분,37.5324164,127.0853111,2시간 5분,2시간 59분
뚝섬로,37.53148,127.08173,0시간 7분,0시간 7분,37.53151,127.08145,0시간 24분,0시간 24분,37.53151,127.08145,0시간 24분,0시간 24분
뚝섬로,37.53148,127.08173,0시간 7분,0시간 7분,37.5320244,127.0818181,0시간 42분,0시간 42분,37.5320244,127.0818181,0시간 42분,0시간 42분
뚝섬로,37.53148,127.08173,0시간 7분,0시간 7분,37.5314591,127.0823872,4시간 26분,4시간 54분,37.5314565,127.082504,4시간 26분,4시간 26분
뚝섬로,37.53151,127.08145,0시간 24분,0시간 24분,37.5316148,127.0810144,2시간 1분,2시간 45분,37.5316148,127.0810144,2시간 1분,2시간 45분
뚝섬로,37.53151,127.08145,0시간 24분,0시간 24분,37.53148,127.08173,0시간 7분,0시간 7분,37.53148,127.08173,0시간 7분,0시간 7분
뚝섬로,37.53151,127.08145,0시간 24분,0시간 24분,37.5320664,127.0816087,0시간 55분,0시간 55분,37.5320664,127.0816087,0시간 55분,0시간 55분
뚝섬로,37.5319949,127.079697,1시간 37분,2시간 00분,37.53224,127.0788928,0시간 19분,0시간 19분,37.53224,127.0788928,0시간 19분,0시간 19분
자양로13길,37.5319949,127.079697,1시간 37분,2시간 00분,37.5323305,127.0798663,7시간 39분,7시간 39분,37.5323305,127.0798663,7시간 39분,7시간 39분
뚝섬로,37.5319949,127.079697,1시간 37분,2시간 00분,37.5318,127.08032,1시간 15분,2시간 20분,37.5316148,127.0810144,2시간 1분,2시간 45분
뚝섬로52길,37.5319949,127.079697,1시간 37분,2시간 00분,37.531916,127.0796575,1시간 35분,1시간 35분,37.5315827,127.0794906,2시간 30분,2시간 30분
뚝섬로,37.53277,127.07714,1시간 27분,3시간 49분,37.5329396,127.0765639,2시간 5분,2시간 36분,37.5329396,127.0765639,2시간 5분,2시간 36분
뚝섬로,37.53277,127.07714,1시간 27분,3시간 49분,37.5327141,127.0773208,2시간 39분,2시간 56분,37.5327141,127.0773208,2시간 39분,2시간 56분
뚝섬로46길,37.53277,127.07714,1시간 27분,3시간 49분,37.5322044,127.0768883,1시간 56분,1시간 56분,37.5322044,127.0768883,1시간 56분,1시간 56분
뚝섬로45길,37.53277,127.07714,1시간 27분,3시간 49분,37.5333023,127.0773916,1시간 29분,1시간 29분,37.5333023,127.0773916,1시간 29분,1시간 29분
뚝섬로36길,37.5343731,127.0716568,1시간 49분,1시간 50분,37.5336507,127.0713338,1시간 53분,1시간 53분,37.5336507,127.0713338,1시간 53분,1시간 53분
뚝섬로37길,37.5343731,127.0716568,1시간 49분,1시간 50분,37.5346441,127.0717826,2시간 34분,2시간 34분,37.5346441,127.0717826,2시간 34분,2시간 34분
뚝섬로,37.5343731,127.0716568,1시간 49분,1시간 50분,37.5347961,127.0701853,2시간 13분,2시간 44분,37.5347961,127.0701853,2시간 13분,2시간 44분
뚝섬로,37.5343731,127.0716568,1시간 49분,1시간 50분,37.5341046,127.0725776,3시간 48분,3시간 48분,37.5341046,127.0725776,3시간 48분,3시간 48분
뚝섬로33길,37.53504,127.06933,0시간 00분,0시간 00분,37.5364687,127.0700048,1시간 27분,1시간 52분,37.5364687,127.0700048,1시간 27분,1시간 52분
뚝섬로,37.53504,127.06933,0시간 00분,0시간 00분,37.5347961,127.0701853,2시간 13분,2시간 44분,37.5347961,127.0701853,2시간 13분,2시간 44분
뚝섬로,37.53504,127.06933,0시간 00분,0시간 00분,37.5352244,127.0686884,2시간 14분,2시간 14분,37.5352596,127.068566,2시간 56분,2시간 56분
