도로명,시작점 위도,시작점 경도,중간점_위도,중간점_경도,끝점_위도,끝점_경도
아차산로40길,37.5352592,127.0777768,37.5354835,127.0778641,37.5354835,127.0778641
아차산로40길,37.5352592,127.0777768,37.5349939,127.0776736,37.5349939,127.0776736
,37.5352592,127.0777768,37.5353303,127.0773876,37.5353303,127.0773876
,37.5352592,127.0777768,37.5351382,127.078226,37.5351382,127.078226
아차산로40길,37.5349939,127.0776736,37.5352592,127.0777768,37.5352592,127.0777768
아차산로40길,37.5349939,127.0776736,37.5346086,127.0775237,37.5346086,127.0775237
,37.5349939,127.0776736,37.5348813,127.0781187,37.5351382,127.078226
,37.5349939,127.0776736,37.5350825,127.0772502,37.5342534,127.0770155
아차산로40길,37.5353928,127.0783323,37.535514,127.0778759,37.535514,127.0778759
,37.5353928,127.0783323,37.5351382,127.078226,37.5351382,127.078226
아차산로40길,37.5353928,127.0783323,37.5353448,127.0785133,37.5353296,127.0787259
,37.5353928,127.0783323,37.5358182,127.0784907,37.5359198,127.0780335
아차산로40길,37.5359198,127.0780335,37.5359794,127.0780566,37.5359794,127.0780566
아차산로40길,37.5359198,127.0780335,37.535613,127.0779144,37.535514,127.0778759
,37.5359198,127.0780335,37.5358182,127.0784907,37.5353928,127.0783323
,37.5351382,127.078226,37.5353928,127.0783323,37.5353928,127.0783323
,37.5351382,127.078226,37.5352592,127.0777768,37.5352592,127.0777768
,37.5351382,127.078226,37.5348813,127.0781187,37.5349939,127.0776736
,37.5352765,127.0769742,37.5343124,127.0766482,37.5343124,127.0766482
뚝섬로45길,37.5336095,127.0777904,37.5340385,127.0783474,37.5340385,127.0783474
뚝섬로45길,37.5336095,127.0777904,37.5334618,127.0775987,37.5334618,127.0775987
,37.5336095,127.0777904,37.533702,127.0776592,37.533702,127.0776592
,37.533702,127.0776592,37.5336095,127.0777904,37.5336095,127.0777904
뚝섬로,37.5324672,127.0781195,37.5323765,127.0784288,37.5323765,127.0784288
뚝섬로,37.5324672,127.0781195,37.53247,127.07811,37.5326089,127.0776609
,37.5324672,127.0781195,37.532673,127.0782198,37.5325853,127.0785211
뚝섬로49길,37.5325853,127.0785211,37.5323765,127.0784288,37.5323765,127.0784288
뚝섬로49길,37.5325853,127.0785211,37.532705,127.078574,37.532705,127.078574
,37.5325853,127.0785211,37.532673,127.0782198,37.5324672,127.0781195
,37.5325853,127.0785211,37.5324362,127.0789878,37.53224,127.0788928
뚝섬로,37.53224,127.0788928,37.5319949,127.079697,37.5319949,127.079697
뚝섬로,37.53224,127.0788928,37.53225,127.07886,37.5323765,127.0784288
,37.53224,127.0788928,37.5324362,127.0789878,37.5325853,127.0785211
자양로13다길,37.5327165,127.0793182,37.532766,127.0791649,37.532766,127.0791649
자양로13다길,37.5327165,127.0793182,37.5325102,127.079957,37.5325102,127.079957
,37.5327165,127.0793182,37.5325199,127.0792127,37.5325199,127.0792127
뚝섬로49길,37.5325199,127.0792127,37.532705,127.078574,37.532705,127.078574
뚝섬로49길,37.5325199,127.0792127,37.5323305,127.0798663,37.5323305,127.0798663
,37.5325199,127.0792127,37.5327165,127.0793182,37.5327165,127.0793182
,37.5339937,127.0772787,37.5337505,127.0772394,37.5337505,127.0772394
능동로16길,37.5453194,127.0761036,37.5453644,127.0762624,37.5453644,127.0762624
능동로16길,37.5453194,127.0761036,37.5452307,127.0757905,37.5452307,127.0757905
,37.5453194,127.0761036,37.5450994,127.0761872,37.5450297,127.0762136
능동로16길,37.5452307,127.0757905,37.5453194,127.0761036,37.5453194,127.0761036
능동로16길,37.5452307,127.0757905,37.5451956,127.0756664,37.5451956,127.0756664
,37.5452307,127.0757905,37.5449575,127.0758806,37.5449575,127.0758806
,37.5450297,127.0762136,37.5449575,127.0758806,37.5449575,127.0758806
,37.5450297,127.0762136,37.5446939,127.0759676,37.5449575,127.0758806
,37.5450297,127.0762136,37.5450994,127.0761872,37.5453194,127.0761036
,37.5449575,127.0758806,37.5452307,127.0757905,37.5452307,127.0757905
,37.5449575,127.0758806,37.5450297,127.0762136,37.5450297,127.0762136
,37.5449575,127.0758806,37.5447589,127.0763164,37.5450297,127.0762136
,37.5346855,127.0640543,37.5348833,127.0643896,37.5348833,127.0643896
뚝섬로22가길,37.5348833,127.0643896,37.5348977,127.0643228,37.5348977,127.0643228
,37.5348833,127.0643896,37.5346855,127.0640543,37.5346855,127.0640543
뚝섬로22가길,37.5348833,127.0643896,37.5347572,127.0647879,37.5347553,127.0648407
,37.5345981,127.0637469,37.5342799,127.0639951,37.5342799,127.0639951
능동로3길,37.5342799,127.0639951,37.5343794,127.0636514,37.5343794,127.0636514
능동로3길,37.5342799,127.0639951,37.5342262,127.0641985,37.5342262,127.0641985
,37.5342799,127.0639951,37.5345981,127.0637469,37.5345981,127.0637469
,37.5347812,127.0636198,37.5351598,127.0633945,37.5351598,127.0633945
뚝섬로22가길,37.5351598,127.0633945,37.5352201,127.0632505,37.5352201,127.0632505
,37.5351598,127.0633945,37.5347812,127.0636198,37.5347812,127.0636198
뚝섬로22가길,37.5351598,127.0633945,37.5349722,127.0640762,37.5348977,127.0643228
,37.5341644,127.0649877,37.5344707,127.0646068,37.5344707,127.0646068
능동로3마길,37.5344707,127.0646068,37.5346669,127.064913,37.5346669,127.064913
능동로3마길,37.5344707,127.0646068,37.5342262,127.0641985,37.5342262,127.0641985
,37.5344707,127.0646068,37.5341644,127.0649877,37.5341644,127.0649877
,37.5353619,127.0649555,37.5350258,127.0652989,37.5350258,127.0652989
뚝섬로30길,37.5350258,127.0652989,37.53515,127.0654834,37.53515,127.0654834
뚝섬로30길,37.5350258,127.0652989,37.5348478,127.0650665,37.5348478,127.0650665
,37.5350258,127.0652989,37.5353619,127.0649555,37.5353619,127.0649555
,37.5344452,127.0654705,37.5348478,127.0650665,37.5348478,127.0650665
뚝섬로30길,37.5348478,127.0650665,37.5350258,127.0652989,37.5350258,127.0652989
,37.5348478,127.0650665,37.5344452,127.0654705,37.5344452,127.0654705
"['뚝섬로30길', '뚝섬로22가길']",37.5348478,127.0650665,37.5347521,127.0649345,37.5347544,127.0648695
,37.534241,127.0656502,37.5339666,127.0658541,37.5337646,127.0657897
능동로3길,37.5337646,127.0657897,37.533875,127.0653821,37.533875,127.0653821
능동로3길,37.5337646,127.0657897,37.5336307,127.0662325,37.5336307,127.0662325
,37.5337646,127.0657897,37.5339985,127.065838,37.534241,127.0656502
,37.5354236,127.0654812,37.5352468,127.0656458,37.5352468,127.0656458
뚝섬로26길,37.5341096,127.0664504,37.5340387,127.0665151,37.534,127.0667265
뚝섬로26길,37.5341096,127.0664504,37.5344883,127.0661053,37.53515,127.0654834
,37.5341096,127.0664504,37.5345388,127.0663503,37.5352468,127.0656458
뚝섬로30길,37.5352468,127.0656458,37.5355412,127.0661399,37.5355412,127.0661399
뚝섬로30길,37.5352468,127.0656458,37.53515,127.0654834,37.53515,127.0654834
,37.5352468,127.0656458,37.5354236,127.0654812,37.5354236,127.0654812
,37.5352468,127.0656458,37.5342261,127.06664,37.5341096,127.0664504
,37.5341283,127.0671013,37.5339953,127.0667942,37.534,127.0667265
,37.5346919,127.0665702,37.5343686,127.0668948,37.5343686,127.0668948
뚝섬로32길,37.5343686,127.0668948,37.5346978,127.067068,37.5346978,127.067068
뚝섬로32길,37.5343686,127.0668948,37.534,127.0667265,37.534,127.0667265
,37.5343686,127.0668948,37.5346919,127.0665702,37.5346919,127.0665702
,37.5384501,127.0637995,37.5385567,127.0639754,37.5385567,127.0639754
,37.5385567,127.0639754,37.5384501,127.0637995,37.5384501,127.0637995
,37.5385567,127.0639754,37.5383335,127.064188,37.5383335,127.064188
,37.5385567,127.0639754,37.5386694,127.0638703,37.5386928,127.0639248
,37.5381992,127.0639926,37.5383335,127.064188,37.5383335,127.064188
,37.5383335,127.064188,37.5381992,127.0639926,37.5381992,127.0639926
,37.5383335,127.064188,37.5385567,127.0639754,37.5385567,127.0639754
,37.5383335,127.064188,37.5382266,127.0642854,37.5383575,127.064656
능동로,37.5449259,127.0729103,37.5443507,127.0726399,37.5443507,127.0726399
,37.5449259,127.0729103,37.5448913,127.0730313,37.5448913,127.0730313
능동로15길,37.5449259,127.0729103,37.5449467,127.072839,37.5450084,127.072637
긴고랑로20길,37.5587903,127.0825719,37.5590136,127.0826955,37.5590136,127.0826955
긴고랑로20길,37.5587903,127.0825719,37.5582961,127.0822982,37.5576564,127.081944
긴고랑로20길,37.5587903,127.0825719,37.558412,127.0828736,37.5583565,127.0830334
천호대로111길,37.5583565,127.0830334,37.5579459,127.0828049,37.5574325,127.0825191
천호대로111길,37.5583565,127.0830334,37.5584131,127.0830649,37.5588016,127.0832811
긴고랑로20길,37.5583565,127.0830334,37.558412,127.0828736,37.5587903,127.0825719
긴고랑로,37.5598938,127.086745,37.5600746,127.0864123,37.5600746,127.0864123
긴고랑로,37.5598938,127.086745,37.5598479,127.0868357,37.5598479,127.0868357
긴고랑로30길,37.5598938,127.086745,37.5596096,127.0868001,37.5591234,127.0869014
긴고랑로30길,37.5582086,127.0870485,37.5576267,127.0871444,37.5576267,127.0871444
용마산로,37.5582086,127.0870485,37.5582552,127.0877227,37.5582621,127.087832
긴고랑로30길,37.5582086,127.0870485,37.5589362,127.0869315,37.5591234,127.0869014
용마산로,37.5582621,127.087832,37.5582552,127.0877227,37.5582086,127.0870485
용마산로,37.5582621,127.087832,37.5585103,127.0877906,37.5588309,127.0877371
용마산로,37.5582621,127.087832,37.55774,127.08792,37.5577009,127.0879265
자양로,37.550186,127.0909511,37.5500176,127.0908197,37.5500176,127.0908197
자양로,37.550186,127.0909511,37.5503097,127.0910388,37.550554,127.0912368
천호대로,37.550186,127.0909511,37.5509934,127.0903008,37.5523763,127.0896057
천호대로137길,37.5491409,127.0928374,37.549222,127.0928851,37.5496991,127.0931475
천호대로,37.5491409,127.0928374,37.5494281,127.0920839,37.5495013,127.0919458
천호대로135길,37.5495013,127.0919458,37.5497188,127.0921543,37.5499356,127.0922189
천호대로,37.5495013,127.0919458,37.5500652,127.0910942,37.550186,127.0909511
천호대로125길,37.5543347,127.0870713,37.5544466,127.0871449,37.5549065,127.0874475
천호대로,37.5543347,127.0870713,37.5546095,127.0863735,37.5548437,127.0857556
천호대로,37.5548437,127.0857556,37.5550972,127.0850782,37.5553329,127.0844711
천호대로,37.5553329,127.0844711,37.5558302,127.0831709,37.5558302,127.0831709
천호대로117길,37.5553329,127.0844711,37.5554561,127.0845439,37.5559328,127.0848597
용마산로,37.5536014,127.088516,37.5534728,127.0884141,37.5534728,127.0884141
용마산로,37.5536014,127.088516,37.5537634,127.0885613,37.5540819,127.0885577
천호대로,37.5536014,127.088516,37.5537249,127.0883255,37.5538249,127.088159
천호대로,37.553393,127.0887556,37.5535206,127.0886202,37.5536014,127.088516
,37.553393,127.0887556,37.5537672,127.0886539,37.5540819,127.0885577
용마산로,37.5540819,127.0885577,37.5537634,127.0885613,37.5536014,127.088516
,37.5540819,127.0885577,37.5538116,127.0884114,37.5538249,127.088159
용마산로,37.5540819,127.0885577,37.5541344,127.0885502,37.5545276,127.0884808
천호대로,37.5538249,127.088159,37.5540917,127.0876331,37.5543347,127.0870713
천호대로,37.5558302,127.0831709,37.556255,127.0820764,37.5563261,127.0818931
천호대로,37.5563261,127.0818931,37.5567837,127.0807064,37.5567837,127.0807064
천호대로111길,37.5563261,127.0818931,37.5564332,127.0819547,37.5569627,127.0822381
천호대로,37.5567837,127.0807064,37.5572285,127.0795353,37.5572285,127.0795353
천호대로109길,37.5567837,127.0807064,37.556899,127.0807759,37.5574116,127.0810666
능동로,37.5572285,127.0795353,37.5570888,127.0794562,37.5570888,127.0794562
천호대로,37.5572285,127.0795353,37.5577235,127.0782573,37.5577235,127.0782573
능동로,37.5572285,127.0795353,37.5573551,127.0796083,37.5578492,127.0798793
천호대로107길,37.5577235,127.0782573,37.5578468,127.0783323,37.5583424,127.0786277
천호대로,37.5577235,127.0782573,37.5581397,127.0771942,37.5582076,127.0770318
면목로,37.5582076,127.0770318,37.5580747,127.0769544,37.5580747,127.0769544
면목로,37.5582076,127.0770318,37.5583259,127.0771036,37.5588288,127.0773851
천호대로,37.5582076,127.0770318,37.5588455,127.0754595,37.5592186,127.0745196
천호대로,37.5592186,127.0745196,37.5592689,127.0743949,37.5592689,127.0743949
천호대로,37.5592689,127.0743949,37.5595089,127.0737621,37.5595089,127.0737621
,37.5592689,127.0743949,37.559547,127.074043,37.5596869,127.0740439
천호대로,37.5595089,127.0737621,37.5595391,127.073681,37.5595391,127.073681
,37.5595089,127.0737621,37.559345,127.0738522,37.5592387,127.0739418
천호대로,37.5592387,127.0739418,37.5590355,127.0744507,37.5590355,127.0744507
,37.5595391,127.073681,37.5596717,127.0735779,37.5597321,127.0735135
천호대로,37.5592906,127.0738119,37.5592387,127.0739418,37.5592387,127.0739418
,37.5592906,127.0738119,37.5594072,127.0737657,37.5595391,127.073681
용마산로5길,37.5574786,127.0855843,37.5575081,127.0858954,37.5575081,127.0858954
용마산로5길,37.5574786,127.0855843,37.5574494,127.0852765,37.5574494,127.0852765
용마산로5길,37.5574786,127.0855843,37.5565601,127.0857468,37.5565101,127.085422
용마산로5길,37.5575391,127.0862214,37.5575713,127.0865609,37.5575713,127.0865609
용마산로5길,37.5575391,127.0862214,37.5575081,127.0858954,37.5575081,127.0858954
천호대로121길,37.5575391,127.0862214,37.5571951,127.0862825,37.5567815,127.0863559
,37.5520819,127.0727708,37.5521125,127.0726721,37.5521099,127.072595
,37.5507765,127.0728576,37.5505937,127.0728275,37.5505937,127.0728275
,37.5507765,127.0728576,37.5513575,127.072953,37.5514089,127.0724141
,37.5507765,127.0728576,37.5507962,127.0730138,37.5508341,127.0729877
,37.5508341,127.0729877,37.5507962,127.0730138,37.5507765,127.0728576
천호대로117길,37.5569853,127.0853484,37.5574494,127.0852765,37.5574494,127.0852765
천호대로117길,37.5569853,127.0853484,37.5565101,127.085422,37.5565101,127.085422
천호대로115길,37.5569853,127.0853484,37.5570269,127.0845285,37.5569134,127.0838525
동일로,37.5483735,127.0675663,37.548549,127.0676715,37.5487626,127.0677949
광나루로13길,37.5482642,127.0688205,37.5481693,127.0688027,37.5481693,127.0688027
광나루로13길,37.5482642,127.0688205,37.5485135,127.0688518,37.5494469,127.0687685
광나루로,37.5482642,127.0688205,37.5483709,127.067793,37.5483735,127.0675663
광나루로,37.5479423,127.0716006,37.5479767,127.0712699,37.5480867,127.0704909
광나루로19길,37.5475982,127.073112,37.5477214,127.0728577,37.5479754,127.0729145
광나루로,37.5475982,127.073112,37.5478417,127.0721511,37.5479423,127.0716006
광나루로15길,37.548186,127.0695386,37.5480929,127.0695308,37.5480929,127.0695308
광나루로,37.548186,127.0695386,37.5482642,127.0688205,37.5482642,127.0688205
광나루로15길,37.548186,127.0695386,37.5483888,127.0694983,37.5485916,127.0694888
군자로,37.5480867,127.0704909,37.5480112,127.0704657,37.5480112,127.0704657
군자로,37.5480867,127.0704909,37.5481772,127.0705188,37.5488429,127.0707241
광나루로,37.5480867,127.0704909,37.5481501,127.0699516,37.548186,127.0695386
,37.5464088,127.0762569,37.5463519,127.076223,37.5463519,127.076223
광나루로,37.5464088,127.0762569,37.5469811,127.0751305,37.5471876,127.0746224
광나루로,37.5451285,127.0853145,37.5452896,127.0821822,37.5454141,127.0800717
자양로,37.5451285,127.0853145,37.5450913,127.0852842,37.545022,127.0852593
자양로,37.5451285,127.0853145,37.5456236,127.0858352,37.5461407,127.0864587
능동로,37.5473397,127.0741205,37.5472708,127.0740581,37.5472708,127.0740581
광나루로,37.5473397,127.0741205,37.5474282,127.0737737,37.5475982,127.073112
능동로,37.5476429,127.0744899,37.5506025,127.076229,37.5519351,127.0767855
능동로24길,37.5519351,127.0767855,37.551961,127.0766914,37.551961,127.0766914
능동로24길,37.5519351,127.0767855,37.5517631,127.0773966,37.5518654,127.0778155
능동로,37.5519351,127.0767855,37.552302,127.0769697,37.5529046,127.0772581
능동로,37.5529046,127.0772581,37.553297,127.0774487,37.553297,127.0774487
능동로26길,37.5529046,127.0772581,37.5528664,127.0773927,37.5527043,127.0779714
능동로,37.553297,127.0774487,37.5535165,127.0775585,37.5535165,127.0775585
능동로28길,37.553297,127.0774487,37.5531477,127.0779758,37.5531009,127.0781783
능동로,37.5535165,127.0775585,37.55382,127.0777169,37.55382,127.0777169
능동로,37.5535165,127.0775585,37.5534664,127.0777091,37.5533798,127.0779756
능동로36길,37.5564703,127.0791488,37.5565026,127.0790563,37.5565026,127.0790563
능동로36길,37.5564703,127.0791488,37.5564219,127.0792645,37.5562627,127.0796622
,37.5564703,127.0791488,37.5569006,127.0793781,37.5570888,127.0794562
능동로32길,37.5554482,127.078579,37.5554868,127.0784828,37.5554868,127.0784828
능동로32길,37.5554482,127.078579,37.5554037,127.0786789,37.5552007,127.0792198
능동로,37.5554482,127.078579,37.5563783,127.0790975,37.5564703,127.0791488
능동로,37.55382,127.0777169,37.5543673,127.0779968,37.5543673,127.0779968
능동로,37.55382,127.0777169,37.5537931,127.0778026,37.5535971,127.0783821
능동로,37.5543673,127.0779968,37.5554482,127.078579,37.5554482,127.078579
능동로30길,37.5543673,127.0779968,37.5542468,127.0783295,37.5540483,127.0785896
워커힐로,37.546539,127.0980531,37.5463039,127.0980181,37.5455088,127.0977724
워커힐로,37.546539,127.0980531,37.5467263,127.0980697,37.5467905,127.0980665
광나루로52길,37.5415727,127.0953382,37.5415347,127.0952586,37.5413382,127.0949318
광나루로,37.5415727,127.0953382,37.5412634,127.0956616,37.5411322,127.0957988
광나루로,37.5450422,127.0870743,37.5450775,127.08643,37.5450775,127.08643
광나루로,37.5450422,127.0870743,37.5451961,127.0871242,37.5455054,127.0873787
능동로,37.5458531,127.0734765,37.5457475,127.0738689,37.5456702,127.0741737
능동로,37.5458531,127.0734765,37.5460216,127.0735578,37.5463516,127.0737171
동일로20길,37.5393897,127.0702129,37.5396024,127.0695538,37.5396024,127.0695538
능동로,37.5393366,127.0703941,37.5397045,127.070599,37.5398418,127.070675
능동로3가길,37.5324883,127.0671086,37.5324514,127.0672364,37.5324514,127.0672364
능동로3가길,37.5324883,127.0671086,37.5325123,127.0670098,37.5327369,127.0660861
,37.5324883,127.0671086,37.5322682,127.0670305,37.5320555,127.0669347
능동로,37.5393414,127.0703061,37.5392898,127.0702485,37.5379066,127.0695666
능동로,37.5393414,127.0703061,37.530571,127.0643825,37.5302111,127.0659006
아차산로,37.5398418,127.070675,37.5392802,127.0723671,37.5387157,127.0743583
능동로,37.5398418,127.070675,37.5398961,127.070702,37.5399537,127.0707306
능동로3가길,37.5324514,127.0672364,37.5324883,127.0671086,37.5324883,127.0671086
뚝섬로34길,37.5324514,127.0672364,37.5324247,127.0673545,37.5322434,127.0681551
능동로,37.5324514,127.0672364,37.5332723,127.0676208,37.5339134,127.0679261
,37.5419547,127.0716536,37.5419753,127.0715434,37.5419753,127.0715434
능동로,37.5419547,127.0716536,37.5430952,127.0721812,37.5448913,127.0730313
,37.5472708,127.0740581,37.5472339,127.0741928,37.5472339,127.0741928
능동로,37.5472708,127.0740581,37.546964,127.0738717,37.546911,127.0738476
능동로,37.5472339,127.0741928,37.5473027,127.0742503,37.5473027,127.0742503
광나루로,37.5472339,127.0741928,37.547059,127.0747637,37.5470224,127.0748591
광나루로,37.5473027,127.0742503,37.5473397,127.0741205,37.5473397,127.0741205
능동로,37.5473027,127.0742503,37.5473995,127.0743289,37.5476429,127.0744899
능동로,37.5543607,127.0778798,37.5539492,127.077658,37.5539492,127.077658
능동로29길,37.5543607,127.0778798,37.5543847,127.0778139,37.5545088,127.0774592
워커힐로,37.5426948,127.094317,37.5426562,127.0942678,37.5426562,127.0942678
워커힐로,37.5426948,127.094317,37.5433,127.09548,37.54339,127.0964
광나루로,37.5426948,127.094317,37.5439954,127.0927919,37.5447441,127.0907094
광나루로43길,37.5447441,127.0907094,37.5446885,127.09067,37.5446885,127.09067
광나루로43길,37.5447441,127.0907094,37.5457135,127.0914573,37.5464194,127.0914157
광나루로,37.5447441,127.0907094,37.5448473,127.0900303,37.5449144,127.0891246
,37.5454141,127.0800717,37.5453562,127.0800741,37.5453562,127.0800741
광나루로,37.5454141,127.0800717,37.5457586,127.0781468,37.5464088,127.0762569
,37.5411964,127.095933,37.5411322,127.0957988,37.5411322,127.0957988
광나루로,37.5411964,127.095933,37.54133,127.0957585,37.54187,127.0951875
아차산로,37.5411964,127.095933,37.5412286,127.0960532,37.5413042,127.0963663
,37.5317698,127.0667977,37.5312346,127.0665475,37.5312346,127.0665475
자양강변길,37.5317698,127.0667977,37.532303,127.0647903,37.5326217,127.0637163
,37.5320555,127.0669347,37.5317698,127.0667977,37.5317698,127.0667977
,37.5320555,127.0669347,37.5320362,127.0670051,37.5320362,127.0670051
,37.5320362,127.0670051,37.5320555,127.0669347,37.5320555,127.0669347
,37.5320362,127.0670051,37.5323302,127.067144,37.5324514,127.0672364
자양강변길,37.5316802,127.0671372,37.5317151,127.067002,37.5317475,127.0668818
,37.5316802,127.0671372,37.5317358,127.0670114,37.5317696,127.0668912
,37.5317696,127.0668912,37.5320362,127.0670051,37.5320362,127.0670051
,37.5312346,127.0665475,37.5312243,127.0665832,37.5312118,127.0666285
,37.5312118,127.0666285,37.5317475,127.0668818,37.5317475,127.0668818
,37.5312118,127.0666285,37.5311127,127.0669864,37.5311127,127.0669864
용마산로3길,37.5561154,127.0864741,37.5561485,127.0868109,37.5561485,127.0868109
용마산로3길,37.5561154,127.0864741,37.5560811,127.0861247,37.5560811,127.0861247
천호대로121길,37.5561154,127.0864741,37.5567815,127.0863559,37.5567815,127.0863559
천호대로121길,37.5561154,127.0864741,37.5554952,127.0865823,37.555296,127.0864823
천호대로123길,37.5568182,127.0866921,37.5561485,127.0868109,37.5561485,127.0868109
천호대로123길,37.5568182,127.0866921,37.5575713,127.0865609,37.5575713,127.0865609
천호대로121길,37.5568182,127.0866921,37.5567815,127.0863559,37.5567815,127.0863559
천호대로121길,37.5567815,127.0863559,37.5561154,127.0864741,37.5561154,127.0864741
천호대로121길,37.5567815,127.0863559,37.5568182,127.0866921,37.5568182,127.0866921
천호대로121길,37.5567815,127.0863559,37.5571951,127.0862825,37.5575391,127.0862214
용마산로,37.5534728,127.0884141,37.5536014,127.088516,37.5536014,127.088516
천호대로,37.5534728,127.0884141,37.5530011,127.0888711,37.5523177,127.0893836
용마산로1길,37.555296,127.0864823,37.555146,127.0868606,37.555146,127.0868606
천호대로121길,37.555296,127.0864823,37.5554952,127.0865823,37.5561154,127.0864741
천호대로117길,37.5565101,127.085422,37.5569853,127.0853484,37.5569853,127.0853484
천호대로117길,37.5565101,127.085422,37.5562891,127.0854562,37.5562891,127.0854562
용마산로5길,37.5565101,127.085422,37.5571294,127.0856461,37.5574786,127.0855843
아차산로31길,37.5425227,127.0699877,37.543115,127.0703037,37.5434145,127.0704622
아차산로31길,37.5425227,127.0699877,37.5418708,127.0696366,37.5410656,127.0692201
동일로24길,37.5425227,127.0699877,37.542714,127.0694314,37.5428393,127.0690666
강변역로,37.5363223,127.0941342,37.5367334,127.0937742,37.5367334,127.0937742
광나루로56길,37.5363223,127.0941342,37.5361822,127.0946066,37.5369835,127.0957562
아차산로,37.5383623,127.0909301,37.5384,127.09109,37.5384,127.09109
아차산로,37.5383623,127.0909301,37.5382563,127.0904925,37.5381345,127.0899941
아차산로,37.5365919,127.0840117,37.5366781,127.0844579,37.5368207,127.085038
,37.5366632,127.083985,37.5365919,127.0840117,37.5365919,127.0840117
아차산로,37.5366632,127.083985,37.5366435,127.0837797,37.5366337,127.0836461
,37.53656,127.0831187,37.5366859,127.0832032,37.5366859,127.0832032
아차산로,37.53656,127.0831187,37.5365449,127.0833663,37.536546,127.0835437
아차산로,37.5366859,127.0832032,37.5367163,127.0830044,37.5367466,127.0828389
,37.532424,127.0620763,37.5322057,127.0628619,37.5322057,127.0628619
,37.5283604,127.088124,37.5289436,127.089327,37.5289436,127.089327
능동로3길,37.535133,127.0608125,37.5352318,127.0604416,37.5352318,127.0604416
능동로3길,37.535133,127.0608125,37.5350879,127.0609815,37.5350879,127.0609815
,37.535133,127.0608125,37.5353785,127.0606772,37.5353785,127.0606772
,37.5353785,127.0606772,37.535133,127.0608125,37.535133,127.0608125
능동로3길,37.5352318,127.0604416,37.535133,127.0608125,37.535133,127.0608125
능동로3길,37.5352318,127.0604416,37.5352498,127.0603742,37.535274,127.0602975
,37.5352318,127.0604416,37.5347563,127.0607204,37.5343702,127.0610822
뚝섬로22길,37.5343702,127.0610822,37.5344701,127.0610705,37.5346339,127.0610576
뚝섬로22길,37.5343702,127.0610822,37.5343248,127.0610876,37.5341829,127.0611314
,37.5343702,127.0610822,37.5347563,127.0607204,37.5352318,127.0604416
뚝섬로22길,37.5341636,127.061645,37.5341289,127.0619956,37.5341289,127.0619956
뚝섬로22길,37.5341636,127.061645,37.53419,127.0613546,37.5341829,127.0611314
,37.5341636,127.061645,37.534336,127.0615783,37.5346339,127.0610576
뚝섬로22길,37.5346339,127.0610576,37.5349996,127.0610286,37.5350879,127.0609815
뚝섬로22길,37.5346339,127.0610576,37.5344701,127.0610705,37.5343702,127.0610822
,37.5346339,127.0610576,37.534336,127.0615783,37.5341636,127.061645
,37.5403836,127.0725433,37.5402879,127.0729148,37.5402879,127.0729148
광나루로15길,37.5486401,127.0695027,37.5491386,127.0695897,37.5491386,127.0695897
광나루로15길,37.5486401,127.0695027,37.5485916,127.0694888,37.5485916,127.0694888
,37.5486401,127.0695027,37.5489208,127.070159,37.5488429,127.0707241
동일로20길,37.5415961,127.0637492,37.5415704,127.063829,37.5413576,127.0644396
동일로,37.5415961,127.0637492,37.541967,127.0639579,37.5420962,127.0640377
동일로,37.5422138,127.0641042,37.5423551,127.0641483,37.5425584,127.064263
아차산로,37.5420962,127.0640377,37.5420476,127.0641899,37.5418633,127.064734
동일로,37.5420962,127.0640377,37.5421536,127.0640701,37.5422138,127.0641042
,37.5388441,127.0642207,37.5386928,127.0639248,37.5386928,127.0639248
,37.5388441,127.0642207,37.5390216,127.0645323,37.5390216,127.0645323
,37.5388441,127.0642207,37.5383575,127.064656,37.5383575,127.064656
동일로18가길,37.5390216,127.0645323,37.53895,127.0645471,37.53895,127.0645471
,37.5390216,127.0645323,37.5388441,127.0642207,37.5388441,127.0642207
동일로18가길,37.5390216,127.0645323,37.5392966,127.064319,37.5396241,127.0644904
,37.5383575,127.064656,37.5384871,127.0649676,37.5384871,127.0649676
,37.5383575,127.064656,37.5388441,127.0642207,37.5388441,127.0642207
,37.5383575,127.064656,37.5382266,127.0642854,37.5383335,127.064188
동일로,37.5441577,127.0651825,37.5452394,127.0657807,37.5455937,127.0659888
,37.5441577,127.0651825,37.544014,127.065597,37.5439162,127.0658849
동일로22길,37.5427179,127.0643544,37.542692,127.0644304,37.542473,127.0650755
동일로,37.5427179,127.0643544,37.5433369,127.0647104,37.5438351,127.0649969
동일로,37.5425584,127.064263,37.5427179,127.0643544,37.5427179,127.0643544
동일로,37.5438351,127.0649969,37.5441577,127.0651825,37.5441577,127.0651825
,37.5597544,127.0730066,37.5607992,127.0738365,37.5614284,127.074324
동일로,37.546621,127.0665594,37.5466453,127.0665731,37.5468769,127.0667036
동일로,37.5477488,127.0672018,37.5480906,127.0673915,37.5482763,127.0675055
동일로,37.554443,127.0710009,37.5546449,127.0711085,37.5546449,127.0711085
동일로,37.5503581,127.0686972,37.5506481,127.0688532,37.5510856,127.0690857
동일로,37.5487626,127.0677949,37.549618,127.0682889,37.549618,127.0682889
,37.5609709,127.0745311,37.5600943,127.0739742,37.5597722,127.0737734
동일로,37.56092,127.0746782,37.560971,127.0747064,37.560971,127.0747064
,37.5578532,127.07295,37.5583201,127.0732845,37.5586734,127.0735024
