,도로명,시작위도,시작경도,중간위도,중간경도,끝위도,끝경도,총점수
3487,자양로(7),37.5425244,127.0842191,37.5427423,127.0843139,37.5430452,127.0844509,0.5288727997277158
3488,뚝섬로54길(7),37.5316148,127.0810144,37.5310178,127.0807446,37.5310178,127.0807446,0.5288677192446208
3489,면목로5길(15),37.5565134,127.0739646,37.5565426,127.0741221,37.5565426,127.0741221,0.5288677192446208
3490,능동로42길(2),37.5592418,127.0820653,37.5591326,127.0823693,37.5590136,127.0826955,0.528824995001122
3491,아차산로34길(6),37.5388726,127.0692069,37.5394119,127.0689952,37.5392766,127.0694021,0.5287422141696086
3492,아차산로34길(8),37.5392766,127.0694021,37.5390147,127.068776,37.5388726,127.0692069,0.5287422141696086
3493,뚝섬로56가길(1),37.528152,127.0828522,37.5281115,127.0818998,37.5281115,127.0818998,0.5287422141696086
3494,아차산로38길(1),37.5385384,127.0750969,37.5384633,127.0750678,37.5381889,127.0749614,0.5287285615824113
3495,자양로(55),37.5430452,127.0844509,37.5426191,127.0842585,37.5425244,127.0842191,0.5287045704092047
3496,자양로(50),37.5421022,127.0840533,37.5425244,127.0842191,37.5425244,127.0842191,0.5287045704092047
3497,뚝섬로57가길(11),37.5323095,127.0836036,37.5320746,127.0828758,37.5320212,127.082459,0.5286808057955462
3498,뚝섬로51길(4),37.5330502,127.0794998,37.5329962,127.0794362,37.5329962,127.0794362,0.5286754498131744
3499,자양번영로11길(37),37.5369856,127.0765146,37.5374577,127.0766918,37.5374577,127.0766918,0.5286567656826109
3500,자양번영로13길(10),37.5375248,127.0764244,37.5374577,127.0766918,37.5374577,127.0766918,0.5286567656826109
3501,뚝섬로24길(8),37.5358633,127.0635152,37.5364945,127.0638074,37.5364945,127.0638074,0.5285575692612658
3502,뚝섬로55길(3),37.5314565,127.082504,37.5319533,127.0824642,37.5320212,127.082459,0.528500867991564
3503,영화사로9가길(5),37.5558233,127.0938293,37.5556737,127.0935183,37.5554557,127.0932488,0.5284885363640998
