도로명,시작위도,시작경도,중간위도,중간경도,끝위도,끝경도,거리
군자로(2),37.5542858,127.0750215,37.5543308,127.0751233,37.5543308,127.0751233,1360
군자로(3),37.5542858,127.0750215,37.5542284,127.0749135,37.5541514,127.0747718,1357
군자로(4),37.557395,127.0786804,37.5573055,127.07862,37.5568273,127.0782204,1398
군자로(5),37.5545005,127.0754516,37.5551337,127.0766019,37.5551337,127.0766019,1392
군자로(6),37.5545005,127.0754516,37.5543308,127.0751233,37.5543308,127.0751233,1361
군자로(7),37.5545005,127.0754516,37.5541276,127.0757796,37.5541276,127.0757796,1386
군자로(8),37.5551337,127.0766019,37.5551647,127.0766473,37.5551647,127.0766473,1413
군자로(9),37.5551337,127.0766019,37.5545005,127.0754516,37.5545005,127.0754516,1384
군자로(10),37.5558904,127.0774511,37.5568273,127.0782204,37.5568273,127.0782204,1395
군자로(11),37.5558904,127.0774511,37.5555362,127.0771029,37.5552417,127.0767446,1415
군자로(12),37.5568273,127.0782204,37.5558904,127.0774511,37.5558904,127.0774511,1403
군자로(13),37.5568273,127.0782204,37.5573055,127.07862,37.557395,127.0786804,1398
군자로(14),37.550617,127.0711233,37.5509124,127.0711826,37.5509124,127.0711826,1251
군자로(15),37.550617,127.0711233,37.5500542,127.0710221,37.5497177,127.0709429,1257
군자로(16),37.5510081,127.0712039,37.5512221,127.0712193,37.5512221,127.0712193,1253
군자로(17),37.5510081,127.0712039,37.5509124,127.0711826,37.5509124,127.0711826,1250
군자로(18),37.5456691,127.0706616,37.5456018,127.0707041,37.5456018,127.0707041,1264
군자로(19),37.5456691,127.0706616,37.5462553,127.0703093,37.5465677,127.0701674,1247
군자로(20),37.5465677,127.0701674,37.5461243,127.0703745,37.5456691,127.0706616,1248
군자로(21),37.5465677,127.0701674,37.5466362,127.0701764,37.5468478,127.0702213,1235
군자로(22),37.5442593,127.071712,37.5436124,127.0722055,37.5435909,127.0722839,1332
군자로(23),37.5442593,127.071712,37.5442796,127.0717122,37.5443004,127.0717125,1316
군자로(24),37.5456018,127.0707041,37.5452972,127.0709436,37.5452972,127.0709436,1276
군자로(25),37.5456018,127.0707041,37.5456691,127.0706616,37.5456691,127.0706616,1262
군자로(26),37.5468478,127.0702213,37.5471441,127.070281,37.5471441,127.070281,1242
군자로(27),37.5468478,127.0702213,37.5466362,127.0701764,37.5465677,127.0701674,1235
군자로(28),37.5452972,127.0709436,37.5456018,127.0707041,37.5456018,127.0707041,1268
군자로(29),37.5452972,127.0709436,37.5449596,127.0711754,37.5449596,127.0711754,1293
군자로(30),37.5426033,127.0712688,37.5432268,127.0720235,37.5432041,127.0721084,1303
군자로(31),37.5432041,127.0721084,37.5433395,127.071636,37.5426033,127.0712688,1303
군자로(32),37.5471441,127.070281,37.5468478,127.0702213,37.5468478,127.0702213,1238
군자로(33),37.5471441,127.070281,37.5474811,127.0703611,37.5474811,127.0703611,1245
군자로(34),37.5537024,127.0738619,37.5538477,127.0741631,37.5538477,127.0741631,1335
군자로(35),37.5537024,127.0738619,37.5536782,127.0738116,37.5536782,127.0738116,1332
군자로(36),37.5494219,127.0708732,37.5497177,127.0709429,37.5497177,127.0709429,1261
군자로(37),37.5494219,127.0708732,37.5492157,127.0708247,37.5488429,127.0707241,1259
군자로(38),37.5488429,127.0707241,37.5492157,127.0708247,37.5494219,127.0708732,1259
군자로(39),37.5488429,127.0707241,37.5481772,127.0705188,37.5480867,127.0704909,1246
군자로(40),37.5509124,127.0711826,37.5510081,127.0712039,37.5510081,127.0712039,1249
군자로(41),37.5509124,127.0711826,37.550617,127.0711233,37.550617,127.0711233,1251
군자로(42),37.5497177,127.0709429,37.5494219,127.0708732,37.5494219,127.0708732,1258
군자로(43),37.5497177,127.0709429,37.5496963,127.0712895,37.5496963,127.0712895,1268
군자로(44),37.5497177,127.0709429,37.5500542,127.0710221,37.550617,127.0711233,1257
군자로(45),37.5512221,127.0712193,37.5510081,127.0712039,37.5510081,127.0712039,1252
군자로(46),37.5512221,127.0712193,37.5514164,127.0712333,37.5516361,127.0712412,1250
군자로(47),37.5527187,127.071958,37.5528781,127.0722473,37.5528781,127.0722473,1282
군자로(48),37.5527187,127.071958,37.5523294,127.071473,37.5520772,127.0713239,1262
군자로(49),37.5536782,127.0738116,37.5537024,127.0738619,37.5537024,127.0738619,1332
군자로(50),37.5536782,127.0738116,37.5535566,127.0735746,37.5535566,127.0735746,1328
군자로(51),37.5536782,127.0738116,37.5538807,127.0737686,37.5542176,127.0740861,1326
군자로(52),37.5542176,127.0740861,37.5538807,127.0737686,37.5536782,127.0738116,1326
군자로(53),37.5538477,127.0741631,37.5541514,127.0747718,37.5541514,127.0747718,1352
군자로(54),37.5538477,127.0741631,37.5537024,127.0738619,37.5537024,127.0738619,1334
군자로(55),37.5538094,127.0749855,37.5539538,127.0749388,37.5541514,127.0747718,1359
군자로(56),37.5541514,127.0747718,37.5538477,127.0741631,37.5538477,127.0741631,1341
군자로(57),37.5541514,127.0747718,37.5542284,127.0749135,37.5542858,127.0750215,1357
군자로(58),37.5541514,127.0747718,37.5539538,127.0749388,37.5538094,127.0749855,1359
군자로(59),37.5543308,127.0751233,37.5545005,127.0754516,37.5545005,127.0754516,1369
군자로(60),37.5543308,127.0751233,37.5542858,127.0750215,37.5542858,127.0750215,1360
군자로(61),37.5543308,127.0751233,37.5539537,127.0754447,37.5539537,127.0754447,1378
군자로(62),37.5539537,127.0754447,37.5543308,127.0751233,37.5543308,127.0751233,1368
군자로(63),37.5541276,127.0757796,37.5545005,127.0754516,37.5545005,127.0754516,1377
군자로(64),37.5551647,127.0766473,37.5552417,127.0767446,37.5552417,127.0767446,1413
군자로(65),37.5551647,127.0766473,37.5551337,127.0766019,37.5551337,127.0766019,1413
군자로(66),37.5552417,127.0767446,37.5551647,127.0766473,37.5551647,127.0766473,1413
군자로(67),37.5552417,127.0767446,37.5555362,127.0771029,37.5558904,127.0774511,1415
군자로(68),37.5520772,127.0713239,37.5524267,127.0715726,37.5527187,127.071958,1263
군자로(69),37.5520772,127.0713239,37.5517827,127.0712465,37.5516361,127.0712412,1252
군자로(70),37.5516361,127.0712412,37.5519973,127.0713059,37.5520772,127.0713239,1253
군자로(71),37.5516361,127.0712412,37.5514164,127.0712333,37.5512221,127.0712193,1250
군자로(72),37.5516361,127.0712412,37.5513188,127.0718692,37.5510272,127.0719112,1283
군자로(73),37.5510272,127.0719112,37.5513188,127.0718692,37.5516361,127.0712412,1283
군자로(74),37.5474811,127.0703611,37.5471441,127.070281,37.5471441,127.070281,1244
군자로(75),37.5474811,127.0703611,37.5479225,127.0704482,37.5480112,127.0704657,1244
군자로(76),37.5449596,127.0711754,37.5446851,127.0714002,37.5443004,127.0717125,1308
군자로(77),37.5528781,127.0722473,37.5527187,127.071958,37.5527187,127.071958,1278
군자로(78),37.5528781,127.0722473,37.5529965,127.0724822,37.5535566,127.0735746,1305
군자로(79),37.5496963,127.0712895,37.5497177,127.0709429,37.5497177,127.0709429,1261
군자로(80),37.5535566,127.0735746,37.5536782,127.0738116,37.5536782,127.0738116,1329
군자로(81),37.5535566,127.0735746,37.5529965,127.0724822,37.5528781,127.0722473,1305
군자로(82),37.5480867,127.0704909,37.5480112,127.0704657,37.5480112,127.0704657,1246
군자로(83),37.5480867,127.0704909,37.5481772,127.0705188,37.5488429,127.0707241,1246
면목로(0),37.5542858,127.0750215,37.5543811,127.0750559,37.5543811,127.0750559,1357
면목로(1),37.56316,127.07976,37.5637864,127.0800965,37.5637864,127.0800965,1181
면목로(2),37.56316,127.07976,37.5626805,127.0794987,37.5626805,127.0794987,1211
면목로(3),37.5580747,127.0769544,37.5582076,127.0770318,37.5582076,127.0770318,1322
면목로(4),37.5580747,127.0769544,37.5579482,127.0768805,37.5576172,127.076699,1311
면목로(5),37.5559398,127.0758152,37.5558341,127.0757613,37.5558341,127.0757613,1353
면목로(6),37.5559398,127.0758152,37.5561186,127.0759022,37.5561186,127.0759022,1355
면목로(7),37.5559398,127.0758152,37.5561264,127.0752567,37.5562686,127.0750892,1335
면목로(8),37.5566563,127.076169,37.5562153,127.0759494,37.5562153,127.0759494,1349
면목로(9),37.5566563,127.076169,37.5570235,127.0763728,37.5570235,127.0763728,1341
면목로(10),37.56062,127.07836,37.5602605,127.0781637,37.5602605,127.0781637,1283
면목로(11),37.56062,127.07836,37.5607168,127.0784142,37.5607168,127.0784142,1272
면목로(12),37.56187,127.07906,37.5611204,127.0786402,37.5611204,127.0786402,1247
면목로(13),37.56187,127.07906,37.5626805,127.0794987,37.5626805,127.0794987,1225
면목로(14),37.5686472,127.082766,37.5684936,127.0826785,37.5684936,127.0826785,915
면목로(15),37.5686472,127.082766,37.56902,127.08298,37.5694727,127.0830932,903
면목로(16),37.5684936,127.0826785,37.5686472,127.082766,37.5686472,127.082766,914
면목로(17),37.5684936,127.0826785,37.5680575,127.0824396,37.5680575,127.0824396,943
면목로(18),37.5704094,127.0832597,37.5695,127.0831,37.5694727,127.0830932,863
면목로(19),37.5695488,127.0824714,37.5695076,127.0828079,37.5695076,127.0828079,876
면목로(20),37.5694727,127.0830932,37.5695076,127.0828079,37.5695076,127.0828079,878
면목로(21),37.5694727,127.0830932,37.5695,127.0831,37.5704094,127.0832597,863
면목로(22),37.5694727,127.0830932,37.56902,127.08298,37.5686472,127.082766,903
면목로(23),37.5695076,127.0828079,37.5694727,127.0830932,37.5694727,127.0830932,879
면목로(24),37.5695076,127.0828079,37.5695488,127.0824714,37.5695488,127.0824714,878
면목로(25),37.5680575,127.0824396,37.5684936,127.0826785,37.5684936,127.0826785,927
면목로(26),37.5680575,127.0824396,37.56762,127.0822,37.5675947,127.0821861,971
면목로(27),37.5671595,127.0819519,37.5675947,127.0821861,37.5675947,127.0821861,1014
면목로(28),37.5671595,127.0819519,37.5665575,127.0816221,37.5665575,127.0816221,1047
면목로(29),37.5675947,127.0821861,37.5671595,127.0819519,37.5671595,127.0819519,1021
면목로(30),37.5675947,127.0821861,37.56762,127.0822,37.5680575,127.0824396,971
면목로(31),37.5607168,127.0784142,37.56062,127.07836,37.56062,127.07836,1272
면목로(32),37.5607168,127.0784142,37.5611204,127.0786402,37.5611204,127.0786402,1258
면목로(33),37.5611204,127.0786402,37.5607168,127.0784142,37.5607168,127.0784142,1265
면목로(34),37.5611204,127.0786402,37.56187,127.07906,37.56187,127.07906,1242
면목로(35),37.5626805,127.0794987,37.56187,127.07906,37.56187,127.07906,1228
면목로(36),37.5626805,127.0794987,37.56316,127.07976,37.56316,127.07976,1203
면목로(37),37.5626805,127.0794987,37.562844,127.0790244,37.562844,127.0790244,1198
면목로(38),37.562844,127.0790244,37.5626805,127.0794987,37.5626805,127.0794987,1211
면목로(39),37.5551659,127.0754328,37.5546444,127.0751779,37.5546444,127.0751779,1365
면목로(40),37.5551659,127.0754328,37.5557453,127.075717,37.5558341,127.0757613,1360
면목로(41),37.5543811,127.0750559,37.5542858,127.0750215,37.5542858,127.0750215,1359
면목로(42),37.5543811,127.0750559,37.5546444,127.0751779,37.5546444,127.0751779,1360
면목로(43),37.5546444,127.0751779,37.5543811,127.0750559,37.5543811,127.0750559,1355
면목로(44),37.5546444,127.0751779,37.5551659,127.0754328,37.5551659,127.0754328,1362
면목로(45),37.5561186,127.0759022,37.5559398,127.0758152,37.5559398,127.0758152,1354
면목로(46),37.5561186,127.0759022,37.5562153,127.0759494,37.5562153,127.0759494,1354
면목로(47),37.5564001,127.0750369,37.5562686,127.0750892,37.5562686,127.0750892,1315
면목로(48),37.5562686,127.0750892,37.5564001,127.0750369,37.5564001,127.0750369,1313
면목로(49),37.5562686,127.0750892,37.5561264,127.0752567,37.5559398,127.0758152,1335
면목로(50),37.5558341,127.0757613,37.5559398,127.0758152,37.5559398,127.0758152,1353
면목로(51),37.5558341,127.0757613,37.5557453,127.075717,37.5551659,127.0754328,1360
면목로(52),37.5559999,127.0766534,37.5561938,127.0760017,37.5562153,127.0759494,1362
면목로(53),37.5562153,127.0759494,37.5561186,127.0759022,37.5561186,127.0759022,1356
면목로(54),37.5562153,127.0759494,37.5566563,127.076169,37.5566563,127.076169,1347
면목로(55),37.5562153,127.0759494,37.5561938,127.0760017,37.5559999,127.0766534,1362
면목로(56),37.5570235,127.0763728,37.5566563,127.076169,37.5566563,127.076169,1342
면목로(57),37.5570235,127.0763728,37.5570025,127.0764269,37.5567013,127.0772086,1352
면목로(58),37.5570235,127.0763728,37.5571618,127.076449,37.5574567,127.0766116,1336
면목로(59),37.5567013,127.0772086,37.5570025,127.0764269,37.5570235,127.0763728,1352
면목로(60),37.5576172,127.076699,37.5574567,127.0766116,37.5574567,127.0766116,1325
면목로(61),37.5576172,127.076699,37.5579482,127.0768805,37.5580747,127.0769544,1311
면목로(62),37.5593249,127.0776539,37.5588288,127.0773851,37.5588288,127.0773851,1314
면목로(63),37.5593249,127.0776539,37.5602605,127.0781637,37.5602605,127.0781637,1301
면목로(64),37.5588288,127.0773851,37.5593249,127.0776539,37.5593249,127.0776539,1315
면목로(65),37.5588288,127.0773851,37.5583259,127.0771036,37.5582076,127.0770318,1319
면목로(66),37.5665575,127.0816221,37.5671595,127.0819519,37.5671595,127.0819519,1045
면목로(67),37.5665575,127.0816221,37.5650979,127.0808207,37.5650979,127.0808207,1079
면목로(68),37.5650979,127.0808207,37.5665575,127.0816221,37.5665575,127.0816221,1068
면목로(69),37.5650979,127.0808207,37.5637864,127.0800965,37.5637864,127.0800965,1149
면목로(70),37.5637864,127.0800965,37.5650979,127.0808207,37.5650979,127.0808207,1127
면목로(71),37.5637864,127.0800965,37.56316,127.07976,37.56316,127.07976,1184
면목로(72),37.5574567,127.0766116,37.5576172,127.076699,37.5576172,127.076699,1323
면목로(73),37.5574567,127.0766116,37.5571618,127.076449,37.5570235,127.0763728,1336
면목로(74),37.5602605,127.0781637,37.5593249,127.0776539,37.5593249,127.0776539,1316
면목로(75),37.5602605,127.0781637,37.56062,127.07836,37.56062,127.07836,1277
면목로(76),37.5582076,127.0770318,37.5580747,127.0769544,37.5580747,127.0769544,1317
면목로(77),37.5582076,127.0770318,37.5583259,127.0771036,37.5588288,127.0773851,1319
긴고랑로46길(0),37.5601059,127.0948625,37.5601082,127.0952408,37.5601082,127.0952408,1193
긴고랑로46길(1),37.5601082,127.0952408,37.5601223,127.0955795,37.5601223,127.0955795,1177
긴고랑로46길(2),37.5601082,127.0952408,37.5601059,127.0948625,37.5601059,127.0948625,1201
긴고랑로46길(3),37.5601082,127.0952408,37.5591661,127.095319,37.5591661,127.095319,1222
긴고랑로46길(4),37.5601419,127.0960477,37.5601357,127.0958942,37.5601357,127.0958942,1153
긴고랑로46길(5),37.5585714,127.0951945,37.5581785,127.0948326,37.5581785,127.0948326,1265
긴고랑로46길(6),37.5585714,127.0951945,37.5587447,127.095354,37.5591661,127.095319,1244
긴고랑로46길(7),37.5581785,127.0948326,37.5585714,127.0951945,37.5585714,127.0951945,1257
긴고랑로46길(8),37.5601357,127.0958942,37.5601419,127.0960477,37.5601419,127.0960477,1150
긴고랑로46길(9),37.5601357,127.0958942,37.5601223,127.0955795,37.5601223,127.0955795,1165
긴고랑로46길(10),37.5601223,127.0955795,37.5601357,127.0958942,37.5601357,127.0958942,1158
긴고랑로46길(11),37.5601223,127.0955795,37.5601082,127.0952408,37.5601082,127.0952408,1182
긴고랑로46길(12),37.5591661,127.095319,37.5601082,127.0952408,37.5601082,127.0952408,1200
긴고랑로46길(13),37.5591661,127.095319,37.5587447,127.095354,37.5585714,127.0951945,1244
긴고랑로44길(0),37.5601059,127.0948625,37.5591433,127.0949558,37.5591433,127.0949558,1231
긴고랑로44길(1),37.5582724,127.0944804,37.5588632,127.0949829,37.5591433,127.0949558,1262
긴고랑로44길(2),37.5591433,127.0949558,37.5601059,127.0948625,37.5601059,127.0948625,1212
긴고랑로44길(3),37.5591433,127.0949558,37.5586931,127.0948756,37.5582724,127.0944804,1262
긴고랑로(0),37.5601059,127.0948625,37.5597814,127.0945845,37.5597814,127.0945845,1221
긴고랑로(1),37.5601059,127.0948625,37.5610455,127.0958009,37.5620939,127.0960892,1131
긴고랑로(2),37.56316,127.07976,37.5634038,127.0790976,37.5634038,127.0790976,1169
긴고랑로(3),37.56316,127.07976,37.5629354,127.080427,37.5629354,127.080427,1227
긴고랑로(4),37.5622984,127.0823188,37.5619565,127.0829482,37.5619565,127.0829482,1307
긴고랑로(5),37.5622984,127.0823188,37.5625249,127.0816462,37.5625249,127.0816462,1282
긴고랑로(6),37.558874,127.0930525,37.5587676,127.0925978,37.5587676,127.0925978,1328
긴고랑로(7),37.558874,127.0930525,37.5589905,127.0938579,37.5591508,127.0940708,1293
긴고랑로(8),37.5587676,127.0925978,37.558874,127.0930525,37.558874,127.0930525,1326
긴고랑로(9),37.5587676,127.0925978,37.5586318,127.0920396,37.5586107,127.0916167,1345
긴고랑로(10),37.5586107,127.0916167,37.5593524,127.0917397,37.5593524,127.0917397,1351
긴고랑로(11),37.5586107,127.0916167,37.5588053,127.0907337,37.5588053,127.0907337,1373
긴고랑로(12),37.5586107,127.0916167,37.5586318,127.0920396,37.5587676,127.0925978,1345
긴고랑로(13),37.5588053,127.0907337,37.5586107,127.0916167,37.5586107,127.0916167,1370
긴고랑로(14),37.5588053,127.0907337,37.5589086,127.0903614,37.55897,127.09005,1397
긴고랑로(15),37.55897,127.09005,37.55897,127.08958,37.5588036,127.0887816,1417
긴고랑로(16),37.55897,127.09005,37.5589086,127.0903614,37.5588053,127.0907337,1397
긴고랑로(17),37.5588036,127.0887816,37.55885,127.08853,37.55885,127.08853,1432
긴고랑로(18),37.5588036,127.0887816,37.55897,127.08958,37.55897,127.09005,1417
