도로명,시작점 위도,시작점 경도,중간점_위도,중간점_경도,끝점_위도,끝점_경도,연속 일조량,총 일조량,경사도_점수(1-10점)
영화사로3길(19),37.558372,127.0930222,37.5581444,127.0925474,37.5581444,127.0925474,0,0,0
영화사로3길(20),37.5581785,127.0948326,37.5575541,127.0951808,37.5575541,127.0951808,2,5,6
영화사로3길(21),37.5581785,127.0948326,37.5582678,127.0945698,37.5582724,127.0944804,2,5,0
긴고랑로39길(0),37.5588053,127.0907337,37.5594308,127.0910574,37.5594308,127.0910574,1,0,0
긴고랑로39길(1),37.5594308,127.0910574,37.5596651,127.091265,37.5596651,127.091265,1,2,7
긴고랑로39길(2),37.5594308,127.0910574,37.5588053,127.0907337,37.5588053,127.0907337,0,0,0
긴고랑로39길(3),37.5596651,127.091265,37.5599688,127.0915166,37.5599688,127.0915166,2,3,6
긴고랑로39길(4),37.5596651,127.091265,37.5594308,127.0910574,37.5594308,127.0910574,1,2,7
긴고랑로39길(5),37.5599497,127.0916265,37.5598885,127.0918364,37.5598885,127.0918364,2,3,7
긴고랑로39길(6),37.5599497,127.0916265,37.5599688,127.0915166,37.5599688,127.0915166,2,4,0
긴고랑로39길(7),37.5599497,127.0916265,37.5602811,127.0918509,37.5602811,127.0918509,2,4,6
긴고랑로39길(8),37.5594283,127.092805,37.5598209,127.0919609,37.5598209,127.0919609,2,3,0
긴고랑로39길(9),37.5594283,127.092805,37.5592543,127.0934244,37.5591508,127.0940708,2,3,4
긴고랑로39길(10),37.5591508,127.0940708,37.5592936,127.093166,37.5594283,127.092805,1,2,4
긴고랑로39길(11),37.5598885,127.0918364,37.5598209,127.0919609,37.5598209,127.0919609,1,3,0
긴고랑로39길(12),37.5598885,127.0918364,37.5599497,127.0916265,37.5599497,127.0916265,2,4,7
긴고랑로39길(13),37.5602811,127.0918509,37.5599497,127.0916265,37.5599497,127.0916265,4,4,6
긴고랑로39길(14),37.5599688,127.0915166,37.5596651,127.091265,37.5596651,127.091265,3,3,6
긴고랑로39길(15),37.5599688,127.0915166,37.5599497,127.0916265,37.5599497,127.0916265,2,3,0
긴고랑로39길(16),37.5598209,127.0919609,37.5594283,127.092805,37.5594283,127.092805,2,3,0
긴고랑로39길(17),37.5598209,127.0919609,37.5598885,127.0918364,37.5598885,127.0918364,1,3,0
긴고랑로37길(0),37.55897,127.09005,37.5595356,127.09013,37.5595356,127.09013,4,4,5
긴고랑로37길(1),37.5602186,127.0888646,37.5599816,127.0895832,37.5599816,127.0895832,1,1,0
긴고랑로37길(2),37.5595356,127.09013,37.55897,127.09005,37.55897,127.09005,2,2,5
긴고랑로37길(3),37.5595356,127.09013,37.5597696,127.0901617,37.5599816,127.0895832,2,2,0
긴고랑로37길(4),37.5601686,127.0896792,37.5599816,127.0895832,37.5599816,127.0895832,1,1,7
긴고랑로37길(5),37.5599816,127.0895832,37.5602186,127.0888646,37.5602186,127.0888646,2,2,0
긴고랑로37길(6),37.5599816,127.0895832,37.5601686,127.0896792,37.5601686,127.0896792,1,1,7
긴고랑로37길(7),37.5599816,127.0895832,37.5597696,127.0901617,37.5595356,127.09013,2,2,0
긴고랑로38길(0),37.55897,127.09005,37.558642,127.0900477,37.558642,127.0900477,0,1,0
긴고랑로38길(1),37.5578533,127.0911847,37.558642,127.0900477,37.558642,127.0900477,0,1,4
긴고랑로38길(2),37.558642,127.0900477,37.55897,127.09005,37.55897,127.09005,1,1,0
긴고랑로38길(3),37.558642,127.0900477,37.5578533,127.0911847,37.5578533,127.0911847,0,0,4
긴고랑로36길(0),37.5588036,127.0887816,37.5582277,127.0895702,37.5582277,127.0895702,0,1,0
긴고랑로36길(1),37.557408,127.0906926,37.5570492,127.0912091,37.5570492,127.0912091,1,1,5
긴고랑로36길(2),37.557408,127.0906926,37.5582277,127.0895702,37.5582277,127.0895702,1,2,4
긴고랑로36길(3),37.5582277,127.0895702,37.557408,127.0906926,37.557408,127.0906926,1,2,4
긴고랑로36길(4),37.5582277,127.0895702,37.5588036,127.0887816,37.5588036,127.0887816,2,3,0
긴고랑로36길(5),37.5567054,127.0917041,37.5565668,127.0919037,37.5565668,127.0919037,0,1,0
긴고랑로36길(6),37.5567054,127.0917041,37.5570492,127.0912091,37.5570492,127.0912091,0,0,0
긴고랑로36길(7),37.5578487,127.0921098,37.5570492,127.0912091,37.5570492,127.0912091,1,1,0
긴고랑로36길(8),37.5570492,127.0912091,37.5567054,127.0917041,37.5567054,127.0917041,0,1,0
긴고랑로36길(9),37.5570492,127.0912091,37.557408,127.0906926,37.557408,127.0906926,1,1,5
긴고랑로36길(10),37.5570492,127.0912091,37.5578487,127.0921098,37.5578487,127.0921098,1,1,0
긴고랑로36길(11),37.5565668,127.0919037,37.5567054,127.0917041,37.5567054,127.0917041,0,1,0
긴고랑로35길(0),37.55885,127.08853,37.5596589,127.0883733,37.5596589,127.0883733,1,1,0
긴고랑로35길(1),37.5596589,127.0883733,37.55885,127.08853,37.55885,127.08853,1,1,0
긴고랑로35길(2),37.5596589,127.0883733,37.5605665,127.0881974,37.5605665,127.0881974,1,1,4
긴고랑로35길(3),37.5605665,127.0881974,37.5596589,127.0883733,37.5596589,127.0883733,1,1,4
광나루로46길(0),37.54368,127.09318,37.5436413,127.0931129,37.5433442,127.0925972,3,4,0
광나루로46길(1),37.5395727,127.0931743,37.5396494,127.093103,37.5400271,127.0927517,1,2,0
광나루로46길(2),37.5400271,127.0927517,37.5406596,127.0921634,37.5406596,127.0921634,1,1,5
광나루로46길(3),37.5400271,127.0927517,37.5396494,127.093103,37.5395727,127.0931743,1,2,0
광나루로46길(4),37.5406596,127.0921634,37.5400271,127.0927517,37.5400271,127.0927517,1,1,5
광나루로46길(5),37.5406596,127.0921634,37.5412333,127.0922561,37.5412333,127.0922561,1,1,0
광나루로46길(6),37.5423162,127.0924311,37.5415571,127.0923084,37.5415571,127.0923084,1,2,0
광나루로46길(7),37.5423162,127.0924311,37.5433055,127.0925909,37.5433055,127.0925909,1,2,0
광나루로46길(8),37.5433442,127.0925972,37.5433055,127.0925909,37.5433055,127.0925909,1,2,0
광나루로46길(9),37.5433442,127.0925972,37.5436413,127.0931129,37.54368,127.09318,3,4,0
광나루로46길(10),37.5412333,127.0922561,37.5406596,127.0921634,37.5406596,127.0921634,1,1,0
광나루로46길(11),37.5412333,127.0922561,37.541429,127.0922877,37.5415571,127.0923084,1,1,6
광나루로46길(12),37.5415571,127.0923084,37.5423162,127.0924311,37.5423162,127.0924311,1,2,0
광나루로46길(13),37.5415571,127.0923084,37.541429,127.0922877,37.5412333,127.0922561,1,1,6
광나루로46길(14),37.5415571,127.0923084,37.5416362,127.0920427,37.5414917,127.0919907,0,0,7
광나루로46길(15),37.5414917,127.0919907,37.5416362,127.0920427,37.5415571,127.0923084,0,0,7
광나루로44길(0),37.5443758,127.09167,37.5443073,127.0916471,37.5437397,127.0915066,1,2,0
광나루로44길(1),37.5384,127.09109,37.5384939,127.0910555,37.539193,127.0907986,3,3,0
광나루로44길(2),37.539193,127.0907986,37.5399717,127.0905943,37.5399717,127.0905943,1,1,0
광나루로44길(3),37.539193,127.0907986,37.5384939,127.0910555,37.5384,127.09109,3,3,0
광나루로44길(4),37.5399717,127.0905943,37.539193,127.0907986,37.539193,127.0907986,2,2,0
광나루로44길(5),37.5399717,127.0905943,37.5414127,127.0909637,37.5414127,127.0909637,1,1,0
광나루로44길(6),37.5426916,127.0911937,37.5437397,127.0915066,37.5437397,127.0915066,1,1,0
광나루로44길(7),37.5426916,127.0911937,37.541709,127.0911138,37.5414127,127.0909637,1,1,0
광나루로44길(8),37.5437397,127.0915066,37.5426916,127.0911937,37.5426916,127.0911937,1,1,0
광나루로44길(9),37.5437397,127.0915066,37.5443073,127.0916471,37.5443758,127.09167,1,2,0
광나루로44길(10),37.5414127,127.0909637,37.5399717,127.0905943,37.5399717,127.0905943,1,1,0
광나루로44길(11),37.5414127,127.0909637,37.5420564,127.0911922,37.5426916,127.0911937,2,2,0
"['광나루로32길', '자양로29길'](0)",37.5451288,127.0838085,37.5443659,127.0835116,37.5442489,127.0838038,0,0,0
"['광나루로32길', '자양로29길'](1)",37.5442489,127.0838038,37.545035,127.083772,37.5451288,127.0838085,1,1,0
광나루로24길(0),37.5463519,127.076223,37.5461815,127.0762391,37.5454463,127.0765175,5,5,4
광나루로24길(1),37.5454463,127.0765175,37.5461815,127.0762391,37.5463519,127.076223,5,5,4
광나루로24길(2),37.545211,127.0780161,37.5451608,127.0775302,37.5451608,127.0775302,5,5,0
광나루로24길(3),37.5451608,127.0775302,37.545211,127.0780161,37.545211,127.0780161,2,2,0
광나루로24길(4),37.5451608,127.0775302,37.5450614,127.0775581,37.5450614,127.0775581,7,7,0
광나루로24길(5),37.5451608,127.0775302,37.5452524,127.0773017,37.5454108,127.0773245,7,7,0
광나루로24길(6),37.5450309,127.0781326,37.5449694,127.078191,37.5449694,127.078191,6,6,0
광나루로24길(7),37.5450309,127.0781326,37.5450289,127.0777489,37.5450614,127.0775581,3,3,0
광나루로24길(8),37.5449694,127.078191,37.5450309,127.0781326,37.5450309,127.0781326,5,5,0
광나루로24길(9),37.5449904,127.0774763,37.5450614,127.0775581,37.5450614,127.0775581,5,4,0
광나루로24길(10),37.5454108,127.0773245,37.5452068,127.0773606,37.5451608,127.0775302,7,7,0
광나루로24길(11),37.5450614,127.0775581,37.5449904,127.0774763,37.5449904,127.0774763,2,2,0
광나루로24길(12),37.5450614,127.0775581,37.5451608,127.0775302,37.5451608,127.0775302,7,7,0
광나루로24길(13),37.5450614,127.0775581,37.5449837,127.0778859,37.5450309,127.0781326,3,3,0
광나루로22길(0),37.5466844,127.0755679,37.5465457,127.0754621,37.5464595,127.0753897,2,2,0
광나루로22길(1),37.5462755,127.075241,37.5464595,127.0753897,37.5464595,127.0753897,2,4,0
광나루로22길(2),37.5462755,127.075241,37.5458406,127.0750086,37.5456816,127.0750539,1,2,0
광나루로22길(3),37.5456816,127.0750539,37.5458406,127.0750086,37.5462755,127.075241,1,2,0
광나루로22길(4),37.5464595,127.0753897,37.5462755,127.075241,37.5462755,127.075241,2,3,0
광나루로22길(5),37.5464595,127.0753897,37.5465457,127.0754621,37.5466844,127.0755679,2,3,0
광나루로18길(0),37.5476959,127.0723769,37.5476255,127.0723463,37.5472225,127.0721771,0,0,5
광나루로18길(1),37.5472225,127.0721771,37.5476255,127.0723463,37.5476959,127.0723769,0,0,5
광나루로18길(2),37.5472225,127.0721771,37.5467779,127.0720209,37.5467499,127.0719675,3,3,5
광나루로18길(3),37.5467499,127.0719675,37.5467779,127.0720209,37.5472225,127.0721771,3,3,5
광나루로13길(0),37.5481693,127.0688027,37.5482642,127.0688205,37.5482642,127.0688205,2,2,0
광나루로13길(1),37.5500679,127.0691284,37.5494469,127.0687685,37.5494469,127.0687685,0,1,0
광나루로13길(2),37.5494469,127.0687685,37.5500679,127.0691284,37.5500679,127.0691284,0,1,0
광나루로13길(3),37.5494469,127.0687685,37.5484682,127.0688624,37.5482642,127.0688205,1,1,0
광나루로13길(4),37.5482642,127.0688205,37.5481693,127.0688027,37.5481693,127.0688027,2,2,0
광나루로13길(5),37.5482642,127.0688205,37.5485135,127.0688518,37.5494469,127.0687685,1,1,0
강변역로4길(0),37.53441,127.09268,37.5350108,127.0934181,37.5352672,127.0937,4,4,0
강변역로4길(1),37.53441,127.09268,37.5336295,127.0924349,37.5329666,127.0924783,4,4,0
강변역로4길(2),37.5352672,127.0937,37.5347742,127.0931431,37.53441,127.09268,5,5,0
강변역로4길(3),37.5352672,127.0937,37.5353781,127.094138,37.5352416,127.0943559,3,3,0
강변역로4길(4),37.5329666,127.0924783,37.5337662,127.0924458,37.53441,127.09268,4,5,0
강변역로4길(5),37.5329666,127.0924783,37.5328204,127.0926791,37.5324631,127.0931818,4,4,0
강변역로4길(6),37.5340337,127.0949873,37.5338437,127.0948057,37.5324631,127.0931818,8,8,0
강변역로4길(7),37.5324631,127.0931818,37.5328204,127.0926791,37.5329666,127.0924783,4,4,0
강변역로4길(8),37.53584,127.0939958,37.535612,127.0939668,37.5352672,127.0937,5,5,0
광나루로56길(0),37.5369835,127.0957562,37.5368635,127.0956967,37.5368635,127.0956967,2,3,0
광나루로56길(1),37.5369835,127.0957562,37.5361822,127.0946066,37.5363223,127.0941342,3,3,0
광나루로56길(2),37.5369835,127.0957562,37.5381726,127.0971096,37.539172,127.0982664,2,2,3
광나루로56길(3),37.5355153,127.0947744,37.5359201,127.0946617,37.5368635,127.0956967,3,4,0
광나루로56길(4),37.539172,127.0982664,37.53781,127.09669,37.5369835,127.0957562,2,2,3
광나루로56길(5),37.5368635,127.0956967,37.5369835,127.0957562,37.5369835,127.0957562,2,3,0
광나루로56길(6),37.5368635,127.0956967,37.5359201,127.0946617,37.5355153,127.0947744,3,4,0
광나루로56길(7),37.5363223,127.0941342,37.5361822,127.0946066,37.5369835,127.0957562,3,4,0
아차산로70길(0),37.54214,127.10174,37.5417661,127.1021792,37.5417661,127.1021792,5,5,0
아차산로70길(1),37.54214,127.10174,37.5423,127.10164,37.5423,127.10164,5,5,0
아차산로70길(2),37.54214,127.10174,37.54017,127.0994,37.5393668,127.0984694,3,4,0
아차산로70길(3),37.5423,127.10164,37.54214,127.10174,37.54214,127.10174,6,6,0
아차산로70길(4),37.5423,127.10164,37.5427871,127.1013904,37.5429604,127.1012901,3,3,0
아차산로70길(5),37.5429604,127.1012901,37.54254,127.10152,37.5423,127.10164,4,4,0
아차산로70길(6),37.5393668,127.0984694,37.5392797,127.0983829,37.539172,127.0982664,3,3,7
아차산로70길(7),37.5393668,127.0984694,37.54107,127.10049,37.54214,127.10174,4,4,0
아차산로70길(8),37.5401504,127.1022833,37.5415459,127.1024404,37.5417661,127.1021792,6,6,0
아차산로70길(9),37.539172,127.0982664,37.5392797,127.0983829,37.5393668,127.0984694,3,3,7
아차산로70길(10),37.5417661,127.1021792,37.54214,127.10174,37.54214,127.10174,6,6,0
아차산로70길(11),37.5417661,127.1021792,37.5415459,127.1024404,37.5401504,127.1022833,6,6,0
아차산로36길(0),37.5387157,127.0743583,37.538861,127.074405,37.538861,127.074405,0,0,0
아차산로36길(1),37.5387157,127.0743583,37.5378234,127.0741049,37.5370209,127.0738614,2,2,0
아차산로36길(2),37.5361667,127.0735812,37.5370209,127.0738614,37.5370209,127.0738614,3,3,0
아차산로36길(3),37.5370209,127.0738614,37.5361667,127.0735812,37.5361667,127.0735812,2,3,0
아차산로36길(4),37.5370209,127.0738614,37.5378234,127.0741049,37.5387157,127.0743583,2,2,0
아차산로36길(5),37.538861,127.074405,37.5387157,127.0743583,37.5387157,127.0743583,0,0,0
아차산로44길(0),37.5371192,127.0807492,37.5369109,127.0806713,37.5366539,127.0801941,2,2,0
아차산로44길(1),37.5363618,127.0788991,37.5363455,127.0781993,37.5363455,127.0781993,3,3,0
아차산로44길(2),37.5363618,127.0788991,37.5363708,127.0792201,37.5364568,127.0796924,3,3,0
아차산로44길(3),37.5364568,127.0796924,37.5366073,127.0800359,37.5366539,127.0801941,1,1,0
아차산로44길(4),37.5364568,127.0796924,37.5363708,127.0792201,37.5363618,127.0788991,3,3,0
아차산로44길(5),37.5366539,127.0801941,37.5370587,127.0807266,37.5371192,127.0807492,0,0,0
아차산로44길(6),37.5366539,127.0801941,37.5365016,127.0798529,37.5364568,127.0796924,2,2,0
아차산로44길(7),37.5363455,127.0781993,37.5363618,127.0788991,37.5363618,127.0788991,4,4,0
아차산로60길(0),37.53861,127.09158,37.5385335,127.091651,37.5380717,127.0920799,0,0,5
아차산로60길(1),37.5377043,127.0923605,37.5377724,127.0923579,37.5380717,127.0920799,0,0,0
아차산로60길(2),37.5380717,127.0920799,37.5384199,127.0926533,37.5384199,127.0926533,0,0,0
아차산로60길(3),37.5380717,127.0920799,37.5377724,127.0923579,37.5377043,127.0923605,0,0,0
아차산로60길(4),37.5380717,127.0920799,37.5385335,127.091651,37.53861,127.09158,0,0,5
아차산로60길(5),37.5384199,127.0926533,37.5386202,127.0929833,37.5386202,127.0929833,0,0,0
아차산로60길(6),37.5384199,127.0926533,37.5380717,127.0920799,37.5380717,127.0920799,0,0,0
아차산로60길(7),37.5386202,127.0929833,37.5390227,127.09366,37.5390227,127.09366,1,1,0
아차산로60길(8),37.5386202,127.0929833,37.5384199,127.0926533,37.5384199,127.0926533,0,0,0
아차산로60길(9),37.5390227,127.09366,37.5386202,127.0929833,37.5386202,127.0929833,0,1,0
아차산로65길(0),37.54039,127.09457,37.540461,127.0945064,37.5408647,127.0941444,2,2,0
아차산로65길(1),37.5408647,127.0941444,37.5414709,127.0934289,37.5414709,127.0934289,0,1,0
아차산로65길(2),37.5408647,127.0941444,37.540461,127.0945064,37.54039,127.09457,2,2,0
아차산로65길(3),37.5414709,127.0934289,37.5408647,127.0941444,37.5408647,127.0941444,0,1,0
아차산로65길(4),37.5414709,127.0934289,37.5418549,127.0929756,37.5418549,127.0929756,1,1,0
아차산로65길(5),37.5418549,127.0929756,37.5414709,127.0934289,37.5414709,127.0934289,1,2,0
아차산로65길(6),37.5418549,127.0929756,37.5423162,127.0924311,37.5423162,127.0924311,1,2,0
아차산로65길(7),37.5423162,127.0924311,37.5418549,127.0929756,37.5418549,127.0929756,1,1,0
아차산로65길(8),37.5423162,127.0924311,37.5426916,127.0911937,37.5426916,127.0911937,1,2,4
아차산로65길(9),37.5426916,127.0911937,37.5423162,127.0924311,37.5423162,127.0924311,1,2,4
아차산로65길(10),37.5426916,127.0911937,37.5428262,127.0902129,37.5428262,127.0902129,2,2,0
아차산로65길(11),37.5428262,127.0902129,37.5426916,127.0911937,37.5426916,127.0911937,2,2,0
구의로4길(0),37.54012,127.0896,37.5399717,127.0905943,37.5399717,127.0905943,1,1,0
구의로4길(1),37.5399717,127.0905943,37.54012,127.0896,37.54012,127.0896,1,1,0
구의로4길(2),37.5399717,127.0905943,37.540428,127.0916351,37.540428,127.0916351,1,1,0
구의로4길(3),37.5406596,127.0921634,37.540428,127.0916351,37.540428,127.0916351,1,1,0
구의로4길(4),37.5406596,127.0921634,37.5414709,127.0934289,37.5414709,127.0934289,1,2,4
구의로4길(5),37.5414709,127.0934289,37.5406596,127.0921634,37.5406596,127.0921634,1,2,4
구의로4길(6),37.540428,127.0916351,37.5399717,127.0905943,37.5399717,127.0905943,1,1,0
구의로4길(7),37.540428,127.0916351,37.5406596,127.0921634,37.5406596,127.0921634,1,1,0
자양로26길(0),37.54012,127.0896,37.5403697,127.0888939,37.5403697,127.0888939,1,1,5
자양로26길(1),37.5417414,127.084872,37.5419826,127.0841367,37.5420219,127.0840171,2,2,0
자양로26길(2),37.5410325,127.086969,37.5411947,127.0864961,37.5411947,127.0864961,0,0,0
자양로26길(3),37.5410325,127.086969,37.5409378,127.087245,37.5409378,127.087245,0,0,0
자양로26길(4),37.5415175,127.0855549,37.541306,127.0861715,37.541306,127.0861715,0,0,0
자양로26길(5),37.5415175,127.0855549,37.5417414,127.084872,37.5417414,127.084872,1,1,0
자양로26길(6),37.5404611,127.0886353,37.5406522,127.0880779,37.5406522,127.0880779,1,1,0
자양로26길(7),37.5404611,127.0886353,37.5403697,127.0888939,37.5403697,127.0888939,1,1,0
자양로26길(8),37.5403697,127.0888939,37.5404611,127.0886353,37.5404611,127.0886353,1,1,0
자양로26길(9),37.5403697,127.0888939,37.54012,127.0896,37.54012,127.0896,2,2,5
자양로26길(10),37.5412589,127.0863088,37.541306,127.0861715,37.541306,127.0861715,0,0,0
자양로26길(11),37.5412589,127.0863088,37.5411947,127.0864961,37.5411947,127.0864961,0,0,0
자양로26길(12),37.5406522,127.0880779,37.5407561,127.0877749,37.5407561,127.0877749,1,1,0
자양로26길(13),37.5406522,127.0880779,37.5404611,127.0886353,37.5404611,127.0886353,1,1,0
자양로26길(14),37.5403923,127.0869701,37.5409378,127.087245,37.5409378,127.087245,0,0,0
자양로26길(15),37.5411947,127.0864961,37.5412589,127.0863088,37.5412589,127.0863088,0,0,0
자양로26길(16),37.5411947,127.0864961,37.5410325,127.086969,37.5410325,127.086969,0,0,0
